DistrictId,WardId,StreetId,Size,Rooms,Toilets,Type,FurnishingSell,Urgent,Price
19,245,2373,104.0,3,2,Chung cư,Nội thất cao cấp,0,7300000000.0
18,238,2262,93.0,3,2,Chung cư,Nội thất đầy đủ,0,4600000000.0
2,16,180,53.0,2,0,Chung cư,,0,1870000000.0
12,151,1313,75.0,2,2,Chung cư,,0,2700000000.0
2,16,180,59.0,2,0,Chung cư,,0,2069999999.9999998
5,55,455,86.0,2,2,Chung cư,,0,4550000000.0
4,32,326,80.0,2,2,Chung cư,,0,4500000000.0
20,254,2511,65.0,2,1,Chung cư,,0,1650000000.0
24,312,2756,62.0,2,1,Chung cư,Nội thất đầy đủ,0,2200000000.0
6,69,547,97.0,2,2,Chung cư,,0,4000000000.0
19,245,2373,120.8,3,3,Chung cư,Nội thất cao cấp,0,7400000000.0
2,17,185,85.0,2,2,Chung cư,Nội thất đầy đủ,0,6700000000.0
19,241,2310,62.0,2,2,Chung cư,,0,2270000000.0
16,196,1874,64.0,2,2,Chung cư,Nội thất đầy đủ,0,4250000000.0
24,312,2756,61.0,2,1,Chung cư,Hoàn thiện cơ bản,0,8000000.0
7,78,666,35.0,1,1,Officetel,,0,1680000000.0
8,86,759,60.0,2,2,Chung cư,,0,3080000000.0
19,241,2310,75.0,2,2,Chung cư,,1,2450000000.0
20,252,2486,55.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1000000000.0
19,245,2373,53.0,1,1,Chung cư,Nội thất đầy đủ,0,3100000000.0
19,242,2328,70.0,2,2,Chung cư,,0,1450000000.0
6,68,538,72.0,2,2,Chung cư,,1,2850000000.0
18,239,2291,81.0,2,0,Chung cư,,0,3800000000.0
7,78,665,123.0,3,2,Chung cư,Nội thất cao cấp,0,5600000000.0
2,13,154,56.0,2,1,Chung cư,,0,2600000000.0
16,204,1954,89.0,2,2,Chung cư,,0,4550000000.0
16,204,1954,82.0,2,2,Chung cư,,0,4300000000.0
7,74,589,88.0,2,0,Chung cư,,0,2750000000.0
9,102,902,59.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2450000000.0
9,102,902,61.0,2,2,Chung cư,Nội thất đầy đủ,0,495000000.0
8,89,827,57.83,2,2,Chung cư,,0,1371000000.0
9,107,563,87.0,3,2,Chung cư,,1,2800000000.0
9,107,563,87.0,3,2,Chung cư,,0,2850000000.0
19,245,2373,127.0,3,3,Chung cư,,0,5000000000.0
14,166,1546,63.0,2,1,Chung cư,Hoàn thiện cơ bản,0,3300000000.0
2,13,148,65.0,2,2,Chung cư,,0,3750000000.0
2,13,148,65.0,2,2,Chung cư,,0,3750000000.0
2,13,148,64.4,2,2,Chung cư,Hoàn thiện cơ bản,0,3800000000.0
24,312,2755,85.0,3,2,Chung cư,Hoàn thiện cơ bản,0,3200000000.0
20,260,2536,50.0,2,2,Chung cư,,0,1410000000.0
9,102,902,47.0,1,1,Chung cư,Nội thất đầy đủ,0,2480000000.0
9,102,902,39.0,1,1,Chung cư,Hoàn thiện cơ bản,1,1400000000.0
9,102,902,33.0,1,0,Chung cư,,0,2900000000.0
9,102,902,69.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3800000000.0
9,102,902,30.0,1,1,Chung cư,,0,1700000000.0
9,102,902,80.0,3,2,Chung cư,Hoàn thiện cơ bản,0,5100000000.0
9,102,902,80.0,2,0,Chung cư,Hoàn thiện cơ bản,1,5000000000.0
9,102,902,54.0,1,1,Chung cư,Hoàn thiện cơ bản,1,3700000000.0
9,102,902,82.0,3,0,Chung cư,Hoàn thiện cơ bản,0,4500000000.0
9,102,902,59.0,2,2,Chung cư,Hoàn thiện cơ bản,1,3550000000.0
9,102,902,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3700000000.0
9,102,902,59.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3000000000.0
13,164,1508,50.0,1,1,Chung cư,,0,1400000000.0
7,74,588,45.0,1,0,Chung cư,Hoàn thiện cơ bản,0,2200000000.0
20,265,2563,39.0,1,1,Chung cư,Hoàn thiện cơ bản,0,710000000.0
8,86,759,85.0,3,2,Chung cư,Nội thất đầy đủ,0,4150000000.0000005
9,102,902,48.0,1,1,Chung cư,Hoàn thiện cơ bản,0,2350000000.0
19,245,2373,88.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4650000000.0
8,89,832,61.0,1,0,Chung cư,,0,2850000000.0
12,153,1349,80.0,3,2,Chung cư,,0,3450000000.0
9,102,902,34.0,1,1,Chung cư,,0,1600000000.0
9,102,902,33.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1800000000.0
9,107,563,58.0,2,2,Chung cư,,0,2300000000.0
9,107,563,58.0,2,2,Chung cư,,0,2300000000.0
10,125,1108,63.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4300000000.0
14,166,1546,80.0,2,2,Chung cư,,0,3630000000.0
12,153,1349,60.0,2,1,Chung cư,,0,2695000000.0
9,102,902,33.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1900000000.0
19,245,2373,67.0,2,2,Chung cư,,0,4450000000.0
19,241,2314,75.0,2,2,Chung cư,,0,3600000000.0
7,76,608,100.0,2,2,Chung cư,,0,5600000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1390000000.0
9,102,902,47.0,1,1,Chung cư,Nội thất đầy đủ,0,1850000000.0
9,102,902,47.0,1,1,Chung cư,Nội thất đầy đủ,0,1920000000.0
8,88,816,68.0,2,0,Chung cư,,0,3250000000.0
19,245,2373,127.0,3,3,Chung cư,,0,5000000000.0
7,82,732,80.0,3,2,Chung cư,,0,5200000000.0
8,89,827,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1550000000.0
19,245,2373,96.0,2,2,Chung cư,Nội thất cao cấp,0,6300000000.0
7,82,732,75.0,2,2,Chung cư,,0,4200000000.0
7,82,732,80.0,3,2,Chung cư,,0,3600000000.0
19,246,2406,44.6,1,2,Chung cư,Nội thất đầy đủ,0,1650000000.0
7,82,732,71.01,2,2,Chung cư,,0,4200000000.0
15,193,1864,68.0,2,2,Chung cư,,0,3750000000.0
9,102,902,52.0,1,1,Chung cư,Nội thất đầy đủ,0,2200000000.0
8,89,832,79.0,3,2,Chung cư,Nội thất đầy đủ,0,2100000000.0
17,219,2077,75.0,2,2,Chung cư,,1,4970000000.0
15,193,1864,86.0,3,3,Chung cư,,0,4950000000.0
7,76,608,120.0,3,2,Chung cư,Nội thất đầy đủ,0,6400000000.0
17,219,2077,75.0,2,2,Chung cư,Nội thất cao cấp,0,4970000000.0
17,219,2077,75.0,2,2,Chung cư,,1,4970000000.0
8,98,875,66.0,2,2,Chung cư,,0,1790000000.0
16,196,1874,69.3,2,2,Chung cư,Nội thất đầy đủ,0,4290000000.0
18,225,2124,122.0,3,2,Chung cư,,0,3600000000.0
23,305,2725,17.0,1,1,Chung cư,,0,425000000.0
9,102,902,34.0,1,0,Chung cư,Nội thất cao cấp,0,1600000000.0
7,74,583,85.0,2,2,Chung cư,Nội thất đầy đủ,0,2200000000.0
2,13,148,120.0,3,2,Chung cư,,0,5400000000.0
8,89,832,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1750000000.0
2,13,148,75.0,2,2,Chung cư,,0,4000000000.0
7,76,608,76.0,2,2,Chung cư,,1,4200000000.0
15,193,1864,86.0,3,2,Chung cư,,0,5000000000.0
15,193,1864,73.0,2,2,Chung cư,,0,4000000000.0
7,82,732,75.0,3,2,Chung cư,,0,4200000000.0
2,13,148,102.0,3,2,Chung cư,,0,6000000000.0
12,151,1314,65.0,2,2,Chung cư,,0,1850000000.0
12,148,1292,47.0,2,2,Chung cư,Nội thất đầy đủ,0,1250000000.0
19,245,2373,64.0,2,1,Chung cư,Nội thất cao cấp,1,3140000000.0
9,99,888,55.0,2,2,Chung cư,,0,1950000000.0
15,182,1795,55.0,2,1,Chung cư,Hoàn thiện cơ bản,1,3450000000.0
14,166,1546,79.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3660000000.0
14,166,1546,80.0,2,2,Chung cư,,0,3633000000.0
9,107,944,88.0,3,2,Chung cư,,0,4099999999.9999995
9,99,888,55.0,2,1,Chung cư,,0,1950000000.0
8,98,880,72.0,2,2,Chung cư,Nội thất đầy đủ,0,2300000000.0
19,245,2373,68.0,2,2,Chung cư,,1,2950000000.0
8,98,880,73.0,2,2,Chung cư,Nội thất đầy đủ,0,2550000000.0
19,244,2355,66.0,3,1,Chung cư,,0,1690000000.0
19,247,2418,50.0,1,1,Chung cư,,0,2520000000.0
19,248,2424,104.0,2,2,Chung cư,Nội thất cao cấp,1,4150000000.0000005
14,166,1546,80.0,2,2,Chung cư,Hoàn thiện cơ bản,0,4050000000.0
7,78,666,36.9,1,1,Officetel,Hoàn thiện cơ bản,0,1690000000.0
7,76,608,99.0,2,2,Chung cư,Nội thất cao cấp,0,5000000000.0
7,82,732,68.0,2,2,Chung cư,,0,3600000000.0
19,245,2373,80.0,3,2,Chung cư,Nội thất đầy đủ,1,3500000000.0
2,13,144,96.0,3,2,Chung cư,Nội thất cao cấp,0,6000000000.0
2,13,144,43.0,2,2,Chung cư,Nội thất đầy đủ,0,2200000000.0
7,74,588,55.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2600000000.0
20,260,2539,65.0,2,2,Chung cư,Nội thất đầy đủ,0,2370000000.0
20,260,2539,70.0,2,2,Chung cư,Hoàn thiện cơ bản,1,2350000000.0
20,260,2539,52.0,1,0,Chung cư,Nội thất đầy đủ,0,1950000000.0
9,102,902,39.0,1,1,Chung cư,Nội thất cao cấp,0,1400000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1425000000.0
9,100,893,53.9,1,1,Chung cư,,0,3392000000.0
7,78,666,37.0,1,0,Officetel,Hoàn thiện cơ bản,0,1970000000.0
2,13,148,67.0,2,2,Chung cư,,0,4000000000.0
13,157,1425,69.0,2,0,Chung cư,,0,2120000000.0
13,157,1425,57.0,2,0,Chung cư,Hoàn thiện cơ bản,1,1850000000.0
7,82,732,70.0,2,2,Chung cư,,0,3600000000.0
20,254,2511,60.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1600000000.0
7,82,732,87.0,3,2,Chung cư,,0,5500000000.0
9,99,888,70.0,2,2,Chung cư,,0,2200000000.0
7,73,576,70.0,2,2,Chung cư,Nội thất đầy đủ,0,3200000000.0
9,100,893,35.0,1,1,Chung cư,,0,1610000000.0
9,100,893,46.0,1,1,Chung cư,,0,2230000000.0
9,100,893,59.0,2,2,Chung cư,,0,2421000000.0
9,100,893,81.0,3,2,Chung cư,,0,3917000000.0
7,73,576,70.0,2,2,Chung cư,Nội thất đầy đủ,0,3140000000.0
15,193,1864,71.0,2,2,Chung cư,,0,3200000000.0
9,100,893,30.0,1,0,Officetel,,0,1792000000.0
9,102,902,69.0,2,2,Chung cư,,0,2750000000.0
7,82,732,87.0,3,2,Chung cư,,0,5400000000.0
7,82,732,80.0,3,2,Chung cư,,0,5200000000.0
7,82,732,68.0,2,2,Chung cư,,0,3600000000.0
19,245,2373,88.0,2,2,Chung cư,,0,5900000000.0
20,254,2502,56.0,2,1,Chung cư,Nội thất đầy đủ,0,2630000000.0
8,89,832,51.0,2,0,Chung cư,Hoàn thiện cơ bản,0,1620000000.0
14,166,1526,64.0,2,0,Chung cư,,0,3400000000.0
12,148,1292,54.0,2,2,Chung cư,Nội thất đầy đủ,0,1500000000.0
7,76,615,120.0,2,2,Chung cư,Nội thất cao cấp,1,6850000000.0
9,102,902,39.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1400000000.0
14,169,1588,83.0,3,2,Chung cư,,0,2100000000.0
19,246,2390,68.0,3,2,"Tập thể, cư xá",Nội thất đầy đủ,0,2750000000.0
7,79,679,101.0,3,2,Chung cư,Nội thất đầy đủ,0,6700000000.0
19,248,2424,77.0,2,2,Chung cư,,0,3400000000.0
7,74,588,55.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2100000000.0
9,102,902,35.0,1,1,Chung cư,Nội thất đầy đủ,0,1650000000.0
7,81,723,50.0,2,0,Chung cư,,0,1700000000.0
7,76,608,120.0,3,2,Chung cư,Nội thất cao cấp,0,6000000000.0
10,125,1108,48.0,2,0,"Tập thể, cư xá",,0,3100000000.0
7,74,589,124.0,3,2,Chung cư,Nội thất đầy đủ,0,3850000000.0
18,238,2267,30.0,1,0,Chung cư,,0,800000000.0
19,245,2373,63.0,2,1,Chung cư,Nội thất đầy đủ,0,3150000000.0
19,241,2313,67.0,2,0,Chung cư,,0,2800000000.0
8,88,816,25.0,1,1,Officetel,,0,1300000000.0
9,102,902,33.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1400000000.0
19,245,2373,63.0,2,2,Chung cư,,0,3200000000.0
9,102,902,69.0,2,2,Chung cư,Nội thất cao cấp,0,3199000000.0
2,13,144,45.0,1,1,Officetel,Hoàn thiện cơ bản,0,2200000000.0
2,13,144,56.0,2,0,Chung cư,,0,3700000000.0
14,169,1588,83.0,3,2,Chung cư,,0,2000000000.0
24,312,2756,75.0,2,2,Chung cư,Nội thất cao cấp,0,3050000000.0
4,36,345,75.0,2,1,Chung cư,Nội thất đầy đủ,1,3200000000.0
8,98,880,72.0,2,0,Chung cư,,0,2850000000.0
12,151,1313,76.0,2,2,Chung cư,,0,2450000000.0
19,245,2373,104.0,3,2,Chung cư,,0,5200000000.0
19,245,2373,121.0,3,3,Chung cư,,0,7400000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1370000000.0
19,248,2424,106.0,3,2,Chung cư,Nội thất cao cấp,0,3700000000.0
24,312,2756,78.0,2,2,Chung cư,,0,3900000000.0
8,86,759,79.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3350000000.0
14,166,1546,79.0,2,2,Chung cư,,0,3657000000.0
7,82,732,86.0,3,2,Chung cư,,0,5400000000.0
7,76,608,99.0,2,2,Chung cư,Nội thất đầy đủ,0,5700000000.0
7,74,588,57.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2029999999.9999998
2,16,180,60.0,2,2,Chung cư,Nội thất đầy đủ,0,2350000000.0
9,103,911,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2888000000.0
12,151,1314,58.0,2,2,Chung cư,,1,1780000000.0
19,240,2295,65.0,2,0,Chung cư,,0,2800000000.0
19,248,2424,75.0,2,0,Chung cư,,1,3680000000.0
7,82,732,87.0,3,2,Chung cư,,0,5400000000.0
3,21,260,41.0,2,1,Chung cư,,0,2069999999.9999998
7,82,732,65.99,2,2,Chung cư,,0,3600000000.0
7,82,732,71.01,2,2,Chung cư,,0,4200000000.0
18,238,2267,30.0,1,0,Chung cư,,0,900000000.0
10,125,1109,78.0,2,2,Chung cư,,0,5200000000.0
24,312,2756,116.0,3,3,Chung cư,Nội thất cao cấp,0,4600000000.0
9,107,563,58.0,2,2,Chung cư,,0,2250000000.0
7,74,583,48.0,1,1,Chung cư,Nội thất đầy đủ,0,1680000000.0
7,78,669,71.0,3,2,Chung cư,Nội thất đầy đủ,0,3600000000.0
9,107,563,58.0,2,2,Chung cư,,0,2100000000.0
13,156,1411,72.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2550000000.0
12,151,1320,64.0,2,2,Chung cư,Nội thất đầy đủ,0,2350000000.0
2,13,155,101.0,2,2,Chung cư,Hoàn thiện cơ bản,0,6700000000.0
9,107,563,87.0,3,0,Chung cư,Hoàn thiện cơ bản,0,2890000000.0
9,107,944,88.0,3,2,Chung cư,Nội thất cao cấp,0,4099999999.9999995
13,157,1425,48.0,3,3,Chung cư,Nội thất đầy đủ,0,2150000000.0
7,82,732,95.0,3,2,Chung cư,,0,6100000000.0
7,82,732,68.0,2,2,Chung cư,,0,3600000000.0
7,82,732,68.0,2,1,Chung cư,,0,3600000000.0
7,82,732,80.0,3,3,Chung cư,,0,5100000000.0
18,225,2124,93.0,2,2,Chung cư,,0,3150000000.0
15,193,1864,86.0,3,2,Chung cư,,0,4900000000.0
15,193,1864,38.0,2,0,Chung cư,,0,2049999999.9999998
12,153,1349,66.0,2,2,Chung cư,,0,3130000000.0
9,102,902,69.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3100000000.0
9,102,902,67.0,2,2,Chung cư,Nội thất cao cấp,0,2650000000.0
19,245,2373,95.8,2,2,Chung cư,Nội thất cao cấp,0,6300000000.0
18,239,2291,72.0,2,2,Chung cư,Nội thất đầy đủ,0,3800000000.0
15,192,1854,96.0,3,2,Chung cư,Nội thất đầy đủ,0,3900000000.0
9,102,902,33.0,1,1,Chung cư,Nội thất đầy đủ,0,1470000000.0
9,102,902,33.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1800000000.0
9,102,902,40.0,1,1,Chung cư,Hoàn thiện cơ bản,0,1450000000.0
8,88,816,100.0,3,2,Chung cư,,0,4200000000.0
8,88,816,52.0,1,1,Chung cư,,0,2550000000.0
13,157,1425,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1800000000.0
9,102,902,81.0,3,0,Chung cư,Nội thất đầy đủ,0,3500000000.0
7,79,685,75.0,2,2,Chung cư,,0,4000000000.0
7,79,685,70.0,2,2,Chung cư,,0,3300000000.0
20,254,2511,71.0,2,2,Chung cư,Nội thất đầy đủ,0,3728000000.0
3,29,319,42.0,2,0,Chung cư,,1,1740000000.0
16,204,1954,60.0,3,3,Chung cư,Nội thất đầy đủ,1,3600000000.0
7,76,608,70.0,2,1,Chung cư,Nội thất đầy đủ,0,4350000000.0
19,245,2373,68.0,2,2,Chung cư,Nội thất đầy đủ,0,3200000000.0
7,82,732,70.0,2,0,Chung cư,,0,3600000000.0
7,82,732,80.0,3,2,Chung cư,,0,5200000000.0
16,197,1889,75.0,2,2,Chung cư,Nội thất đầy đủ,0,2800000000.0
14,166,1536,89.0,3,2,Chung cư,Nội thất đầy đủ,0,2400000000.0
8,98,875,69.0,2,2,Chung cư,,0,1790000000.0
14,166,1546,78.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3700000000.0
3,29,319,35.0,2,2,Chung cư,,0,1265000000.0
9,107,563,87.0,3,2,Chung cư,,0,2800000000.0
5,48,402,50.0,1,1,Chung cư,,0,3400000000.0
9,107,563,87.0,3,2,Chung cư,,0,2850000000.0
7,77,616,45.0,1,1,Duplex,Nội thất đầy đủ,0,2100000000.0
8,86,759,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3199000000.0
24,312,2756,50.0,2,1,Officetel,Hoàn thiện cơ bản,0,2450000000.0
19,248,2446,70.0,4,0,Chung cư,,0,1900000000.0
2,17,185,85.0,2,2,Chung cư,,0,6800000000.0
15,193,1864,38.0,1,1,Chung cư,,0,2000000000.0
2,16,180,52.0,2,2,Chung cư,,0,1950000000.0
19,245,2373,127.0,3,2,Chung cư,,0,6900000000.0
12,143,1228,68.0,2,1,Chung cư,Hoàn thiện cơ bản,0,1680000000.0
16,201,1930,95.0,3,2,Chung cư,,0,3300000000.0
6,68,538,60.0,2,2,Chung cư,Hoàn thiện cơ bản,1,1570000000.0
20,251,2484,60.0,2,2,Chung cư,,1,2250000000.0
2,16,180,60.0,3,2,Duplex,Nội thất đầy đủ,0,2400000000.0
4,34,333,93.0,2,2,Chung cư,,0,3350000000.0
9,107,563,87.0,3,2,Chung cư,,0,2800000000.0
15,193,1864,68.0,2,2,Chung cư,,0,3800000000.0
15,193,1864,38.0,1,1,Chung cư,,0,2000000000.0
7,82,732,71.01,2,2,Chung cư,,0,4200000000.0
15,193,1864,67.0,2,2,Chung cư,,0,3550000000.0
15,193,1864,68.0,2,2,Chung cư,,0,3600000000.0
7,82,732,68.0,2,2,Chung cư,,0,3600000000.0
20,251,2484,59.0,2,2,Penthouse,,0,2400000000.0
9,102,902,58.0,1,1,Chung cư,Hoàn thiện cơ bản,0,4800000000.0
20,254,2512,63.0,2,1,Chung cư,Nội thất cao cấp,0,1700000000.0
2,13,148,101.0,3,2,Chung cư,,0,5450000000.0
2,13,148,70.0,2,2,Chung cư,,1,4000000000.0
7,74,586,55.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2550000000.0
18,239,2291,35.0,2,0,Chung cư,,1,1365000000.0
4,40,357,80.0,2,2,Chung cư,,1,1350000000.0
2,13,148,68.0,2,2,Chung cư,,0,4000000000.0
19,241,2313,62.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2400000000.0
19,243,2341,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2100000000.0
24,312,2756,94.0,3,2,Chung cư,Nội thất cao cấp,0,2650000000.0
6,69,547,83.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3800000000.0
6,68,541,78.0,2,0,Duplex,Bàn giao thô,0,7500000000.0
9,99,888,54.0,2,1,Chung cư,,0,1800000000.0
2,13,148,72.0,2,2,Chung cư,,0,3850000000.0
18,225,2122,90.0,2,2,Chung cư,Nội thất đầy đủ,0,3100000000.0
9,107,944,55.0,1,1,Chung cư,Nội thất đầy đủ,0,2150000000.0
19,245,2373,96.0,2,2,Chung cư,,0,6300000000.0
18,235,2219,72.0,1,2,Chung cư,Hoàn thiện cơ bản,1,4500000000.0
19,245,2373,117.0,3,2,Chung cư,,1,6000000000.0
2,16,180,61.0,2,2,Chung cư,,0,2288000000.0
24,312,2755,67.0,2,2,Chung cư,Nội thất đầy đủ,0,2320000000.0
2,16,174,73.0,2,0,Chung cư,,0,2250000000.0
19,245,2373,84.0,3,2,Chung cư,,0,4000000000.0
8,88,816,61.0,2,1,Chung cư,,1,2150000000.0
9,102,902,55.0,1,1,Chung cư,Nội thất cao cấp,0,2400000000.0
8,87,802,115.0,2,2,Chung cư,,0,4000000000.0
18,239,2280,44.0,2,1,Chung cư,Nội thất đầy đủ,0,1700000000.0
9,102,902,60.0,2,0,Chung cư,,0,3500000000.0
7,82,732,95.01,3,2,Chung cư,,0,5250000000.0
7,82,732,52.0,1,1,Chung cư,,0,3100000000.0
14,171,1664,65.0,3,2,Chung cư,Nội thất cao cấp,0,2600000000.0
24,312,2756,71.0,2,2,Chung cư,,0,4600000000.0
7,82,732,71.0,2,2,Chung cư,,0,4150000000.0000005
12,151,1320,65.0,2,2,Chung cư,,0,2500000000.0
7,82,732,71.01,2,2,Chung cư,,1,4200000000.0
7,76,608,38.0,1,1,Officetel,Nội thất cao cấp,0,2300000000.0
12,146,1259,73.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2590000000.0
9,104,923,81.0,2,2,Chung cư,Hoàn thiện cơ bản,0,3940000000.0
9,102,902,34.0,1,0,Chung cư,,0,2150000000.0
19,246,2390,68.0,2,1,Chung cư,,0,2750000000.0
7,74,589,124.0,3,2,Chung cư,Nội thất đầy đủ,0,3850000000.0
9,100,893,59.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2880000000.0
9,102,902,32.0,1,0,Chung cư,,0,2009999999.9999998
18,225,2124,90.0,2,2,Chung cư,Nội thất cao cấp,0,3330000000.0
16,211,2016,65.0,2,1,Chung cư,Nội thất đầy đủ,0,2370000000.0
9,102,902,69.0,2,1,Chung cư,,0,2650000000.0
8,88,814,65.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2400000000.0
18,227,2149,73.0,2,0,Chung cư,,0,4260000000.0
2,13,148,80.0,3,2,Chung cư,,0,4300000000.0
18,235,2219,48.0,2,1,Chung cư,,0,1780000000.0
11,141,1216,86.0,3,2,Chung cư,,0,5950000000.0
19,245,2373,67.0,2,2,Chung cư,Hoàn thiện cơ bản,1,2950000000.0
2,13,148,68.0,2,2,Chung cư,,0,4000000000.0
19,245,2373,71.0,2,2,Chung cư,,0,3800000000.0
19,245,2373,79.0,3,2,Chung cư,,0,4000000000.0
14,167,1559,70.0,2,2,Chung cư,,0,2850000000.0
9,107,563,87.0,3,2,Chung cư,,0,2850000000.0
24,312,2756,73.0,2,2,Chung cư,Nội thất đầy đủ,0,2100000000.0
8,89,832,79.0,3,2,Chung cư,Nội thất cao cấp,0,2280000000.0
8,98,880,73.0,2,2,Chung cư,,1,2150000000.0
19,245,2373,55.0,2,0,Chung cư,,0,2200000000.0
19,241,2313,67.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2850000000.0
24,312,2756,52.0,2,1,Chung cư,Nội thất đầy đủ,0,2600000000.0
9,100,893,79.0,2,2,Chung cư,,0,6400000000.0
19,245,2373,96.2,2,2,Chung cư,Nội thất cao cấp,0,6300000000.0
7,74,583,48.0,1,1,Chung cư,Nội thất đầy đủ,1,1700000000.0
15,193,1864,86.0,3,2,Chung cư,,1,4900000000.0
11,131,1155,70.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2400000000.0
9,107,563,87.0,3,2,Chung cư,,0,2800000000.0
20,254,2511,72.0,2,2,Chung cư,,0,3300000000.0
7,78,666,65.0,2,0,Chung cư,Nội thất đầy đủ,0,3400000000.0
8,89,827,57.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1390000000.0
19,245,2373,55.0,2,1,Chung cư,Hoàn thiện cơ bản,0,2200000000.0
16,197,1889,68.0,2,1,Chung cư,Nội thất đầy đủ,0,3500000000.0
14,166,1546,62.0,2,0,Chung cư,,0,3150000000.0
12,151,1314,65.0,2,2,Chung cư,,0,1790000000.0
9,104,920,72.0,2,2,Chung cư,,0,2800000000.0
24,312,2756,52.0,2,1,Chung cư,Nội thất cao cấp,0,2500000000.0
7,82,732,71.01,2,2,Chung cư,,0,4200000000.0
8,89,832,51.0,2,1,Chung cư,,1,1580000000.0
20,254,2511,60.0,2,1,Chung cư,Hoàn thiện cơ bản,0,3150000000.0
6,68,538,87.99,3,2,Chung cư,,1,3100000000.0
19,245,2373,127.0,3,3,Chung cư,,0,5000000000.0
10,116,1039,61.0,2,2,Chung cư,Nội thất đầy đủ,0,2950000000.0
9,102,902,30.0,2,2,Chung cư,Hoàn thiện cơ bản,0,1600000000.0
7,78,666,52.0,1,1,Chung cư,Hoàn thiện cơ bản,1,2450000000.0
4,32,326,82.0,2,2,Chung cư,,0,5450000000.0
7,78,666,55.23,1,1,Chung cư,,0,2485000000.0
6,60,491,71.73,2,2,Chung cư,Nội thất đầy đủ,0,4400000000.0
7,79,682,70.0,2,2,Chung cư,Nội thất cao cấp,0,4900000000.0
9,102,902,70.0,3,0,Chung cư,Hoàn thiện cơ bản,1,2700000000.0
9,102,902,68.0,2,2,Chung cư,Hoàn thiện cơ bản,1,2450000000.0
2,16,180,59.0,2,0,Chung cư,,0,2069999999.9999998
2,16,180,60.0,2,2,Chung cư,,0,1600000000.0
8,88,816,68.0,2,2,Chung cư,Nội thất cao cấp,1,3400000000.0
9,102,902,30.0,1,0,Chung cư,Nội thất cao cấp,0,1400000000.0
9,102,902,34.0,1,0,Chung cư,Nội thất cao cấp,0,1590000000.0
2,13,148,102.0,3,2,Chung cư,,1,6000000000.0
15,193,1864,68.0,2,2,Chung cư,,0,3800000000.0
2,13,148,95.99,3,2,Chung cư,,0,5200000000.0
2,13,148,68.0,2,2,Chung cư,,0,4000000000.0
2,16,180,53.0,1,1,Duplex,Hoàn thiện cơ bản,0,2300000000.0
9,102,902,60.0,2,0,Chung cư,Nội thất đầy đủ,1,2300000000.0
9,102,902,68.0,2,0,Chung cư,Hoàn thiện cơ bản,1,2500000000.0
9,102,902,60.0,2,0,Chung cư,Nội thất cao cấp,1,2380000000.0
12,151,1314,70.0,2,2,Chung cư,,0,1770000000.0
14,166,1546,75.0,2,2,Chung cư,Nội thất đầy đủ,0,3050000000.0
7,82,732,65.99,2,1,Chung cư,,0,3600000000.0
7,82,732,65.99,2,1,Chung cư,,0,3600000000.0
20,260,2539,65.0,2,2,Chung cư,Hoàn thiện cơ bản,0,2300000000.0
14,171,1664,61.0,2,0,Chung cư,,1,2430000000.0
7,82,732,87.0,3,2,Chung cư,,0,5400000000.0
