DistrictId,WardId,StreetId,Size,Rooms,Toilets,Floors,Type,FurnishingSell,Characteristics,Urgent,Price
11,131,1155,10.0,4,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,2650000000.0
16,210,2004,10.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,1980000000.0
4,35,339,48.0,4,5,0,"Nhà ngõ, hẻm",,"Nhà nở hậu,Hẻm xe hơi",0,4500000000.0
19,245,2365,130.0,6,6,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,14000000000.0
16,200,1913,80.0,6,6,0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,0,10300000000.0
18,225,2123,50.0,5,5,5,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,6300000000.0
16,205,1966,102.0,9,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,10800000000.0
14,170,1647,38.0,4,4,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2500000000.0
14,166,1526,68.0,5,6,5,"Nhà mặt phố, mặt tiền",,,0,8100000000.0
15,182,1792,138.0,4,4,3,Nhà biệt thự,Hoàn thiện cơ bản,Hẻm xe hơi,1,15000000000.0
15,179,1771,20.0,2,2,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,2790000000.0
8,91,837,26.0,3,3,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3900000000.0
1,10,113,19.8,2,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3500000000.0
8,96,863,48.0,3,3,4,"Nhà ngõ, hẻm",,,0,4000000000.0
3,20,292,25.0,2,3,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,2480000000.0
20,253,2500,80.0,3,2,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,1,750000000.0
7,74,589,10.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,2590000000.0
11,134,1180,12.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2850000000.0
18,233,2205,26.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,2800000000.0
5,45,385,38.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7600000000.0
20,253,2491,85.0,3,3,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,1150000000.0
10,125,1108,67.0,5,0,0,"Nhà ngõ, hẻm",,,0,6500000000.0
20,262,2548,81.2,4,0,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,1,1200000000.0
8,85,749,42.6,4,3,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,4750000000.0
20,262,2548,81.19,4,0,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,1,1200000000.0
20,266,2572,40.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,1600000000.0
14,170,1644,33.0,2,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2500000000.0
8,97,871,28.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,2550000000.0
16,209,1994,80.0,2,2,2,"Nhà mặt phố, mặt tiền",,,0,7300000000.0
11,132,1161,30.0,3,2,2,"Nhà ngõ, hẻm",Bàn giao thô,Nhà nát,0,4099999999.9999995
16,210,2008,46.0,4,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5500000000.0
16,203,1950,54.0,4,3,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5450000000.0
18,237,2243,70.0,6,6,5,,,,0,8500000000.0
8,98,878,44.0,4,3,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3850000000.0
16,205,1965,52.0,5,5,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,6900000000.0
16,205,1964,10.0,2,3,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2470000000.0
17,217,2062,40.0,3,4,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,7700000000.0
4,35,336,39.3,5,4,4,"Nhà ngõ, hẻm",,,0,5600000000.0
15,179,1776,40.0,3,3,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,1,6350000000.0
19,246,2400,64.0,4,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8400000000.0
16,206,1975,85.0,3,3,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7100000000.0
16,210,2007,55.0,2,0,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5480000000.0
16,206,1971,40.0,3,3,3,"Nhà ngõ, hẻm",,,0,4770000000.0
15,189,1838,62.0,3,3,4,"Nhà mặt phố, mặt tiền",Bàn giao thô,,0,13000000000.0
17,223,2109,20.0,1,1,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,2690000000.0
19,246,2390,50.0,2,2,2,"Nhà ngõ, hẻm",,,0,4900000000.0
16,205,1966,96.0,6,0,0,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,9500000000.0
17,215,2047,29.0,4,0,0,"Nhà mặt phố, mặt tiền",,,0,5890000000.0
15,180,1779,36.0,3,3,33,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5850000000.0
12,152,1337,92.0,2,3,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4900000000.0
12,150,1305,22.4,2,0,0,"Nhà ngõ, hẻm",,,0,1450000000.0
19,241,2308,37.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5000000000.0
19,243,2343,54.0,2,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5500000000.0
20,253,2491,100.0,3,2,1,"Nhà ngõ, hẻm",,"Nhà nở hậu,Hẻm xe hơi,Nhà tóp hậu,Nhà dính quy hoạch / lộ giới,Nhà chưa hoàn công,Nhà nát,Đất chưa chuyển thổ,Hiện trạng khác",1,850000000.0
20,259,2529,10.0,2,2,1,Nhà biệt thự,,Hẻm xe hơi,0,420000000.0
19,246,2404,120.0,4,0,4,Nhà phố liền kề,,"Hẻm xe hơi,Nhà nở hậu",1,11300000000.0
5,48,405,65.9,9,6,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,1,10900000000.0
12,143,1234,112.0,6,0,0,"Nhà mặt phố, mặt tiền",,,0,7500000000.0
15,179,1776,40.0,3,3,0,"Nhà ngõ, hẻm",,,0,6350000000.0
7,74,589,90.0,4,5,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,15200000000.0
16,204,1955,51.0,4,5,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,7200000000.0
19,246,2400,45.0,3,4,3,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,5800000000.0
9,102,900,38.0,2,1,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,1,2380000000.0
18,233,2205,75.0,10,6,7,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,14700000000.0
6,69,548,140.0,4,4,1,"Nhà mặt phố, mặt tiền",,,0,15500000000.0
19,240,2304,82.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8199999999.999999
20,251,2484,80.0,2,2,0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,Hiện trạng khác,0,780000000.0
14,166,1543,56.0,3,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4680000000.0
12,147,1271,30.0,2,2,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,1750000000.0
10,126,1114,35.7,4,2,3,"Nhà ngõ, hẻm",,Nhà nở hậu,0,4400000000.0
13,160,1463,55.0,3,3,1,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,6300000000.0
12,147,1268,97.0,4,4,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,7700000000.0
16,206,1974,42.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,3850000000.0
16,199,1906,88.0,4,0,0,"Nhà ngõ, hẻm",,,0,9400000000.0
12,153,1363,68.0,5,6,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,4550000000.0
7,76,615,20.0,2,1,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1500000000.0
16,206,1972,72.0,4,4,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,7400000000.0
20,253,2491,80.0,3,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,750000000.0
12,145,1255,64.0,1,0,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,4400000000.0
8,85,757,30.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2300000000.0
16,205,1964,48.0,4,4,4,Nhà phố liền kề,Nội thất cao cấp,Hẻm xe hơi,0,8999000000.0
9,109,984,80.0,3,0,0,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,4200000000.0
8,92,844,42.0,2,0,0,"Nhà mặt phố, mặt tiền",,"Hẻm xe hơi,Nhà nở hậu",0,7500000000.0
5,48,402,41.0,4,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,4300000000.0
2,13,127,50.0,2,0,1,"Nhà ngõ, hẻm",,,0,3200000000.0
15,183,1799,78.6,4,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,10200000000.0
15,184,1807,52.0,4,0,5,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8500000000.0
15,182,1795,100.0,3,4,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,14000000000.0
15,182,1795,100.0,3,4,2,"Nhà ngõ, hẻm",,,0,14000000000.0
10,119,1056,39.0,3,3,5,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,9100000000.0
3,29,318,40.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8400000000.0
15,189,1836,32.0,2,1,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,4600000000.0
16,201,1927,59.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,2680000000.0
12,153,1347,30.0,2,2,0,"Nhà ngõ, hẻm",,,0,1550000000.0
15,182,1795,52.0,3,2,2,"Nhà ngõ, hẻm",,,0,5700000000.0
1,7,72,30.0,2,2,2,"Nhà ngõ, hẻm",,,0,3800000000.0
2,17,195,78.0,4,0,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,8500000000.0
15,179,1776,38.0,4,3,4,"Nhà ngõ, hẻm",Bàn giao thô,Hẻm xe hơi,0,6350000000.0
1,6,70,48.0,5,0,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,12550000000.0
14,171,1662,28.0,2,2,2,"Nhà ngõ, hẻm",,,0,2550000000.0
1,3,38,25.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5300000000.0
4,35,336,24.0,1,1,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,2200000000.0
16,205,1966,90.0,7,6,0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,0,14550000000.0
18,229,2181,57.0,4,0,0,Nhà phố liền kề,,,0,3240000000.0
20,264,2552,80.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,650000000.0
24,311,2752,22.4,3,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,1500000000.0
19,243,2338,28.8,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hiện trạng khác,0,3450000000.0
2,15,171,37.1,3,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3450000000.0
12,144,1238,100.0,5,6,0,"Nhà mặt phố, mặt tiền",,,0,6650000000.0
19,246,2404,45.0,3,0,0,"Nhà ngõ, hẻm",,,0,5550000000.0
16,208,1990,49.6,4,3,3,"Nhà mặt phố, mặt tiền",,,0,6120000000.0
14,169,1618,52.0,2,0,0,"Nhà mặt phố, mặt tiền",,,0,4730000000.0
23,301,2694,60.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,1,1650000000.0
15,182,1797,50.0,4,4,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4750000000.0
4,39,355,32.0,2,0,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,4350000000.0
19,245,2378,40.0,4,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6500000000.0
24,312,2755,20.0,3,0,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,1190000000.0
14,173,1708,72.0,5,6,4,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,13800000000.0
15,183,1803,47.0,1,0,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6000000000.0
12,148,1279,47.0,2,0,0,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,3760000000.0
3,29,318,40.0,3,4,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,8400000000.0
20,259,2529,12.0,2,1,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,280000000.0
19,243,2343,45.0,2,0,0,"Nhà ngõ, hẻm",,,0,4190000000.0000005
19,243,2343,75.0,2,0,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5700000000.0
18,227,2149,62.6,4,4,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,1,2300000000.0
18,239,2290,87.0,9,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7150000000.0
23,296,2672,76.8,3,2,0,"Nhà mặt phố, mặt tiền",,,0,6200000000.0
7,78,645,60.0,5,0,4,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,13900000000.0
12,152,1321,30.0,2,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,1290000000.0
20,262,2545,90.03,3,2,1,"Nhà ngõ, hẻm",Bàn giao thô,,0,1399000000.0
18,230,2184,45.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,6900000000.0
14,166,1536,80.0,2,1,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,1200000000.0
12,147,1275,60.0,4,5,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,6290000000.0
12,143,1237,89.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2350000000.0
19,244,2357,115.0,10,6,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,10900000000.0
12,153,1353,66.0,4,3,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6300000000.0
14,171,1653,40.0,3,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,3900000000.0
4,43,376,16.5,1,1,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,2100000000.0
15,181,1787,48.0,4,5,5,"Nhà ngõ, hẻm",,,0,11500000000.0
14,170,1648,59.0,4,4,3,"Nhà ngõ, hẻm",,,0,4250000000.0
12,153,1347,23.0,2,0,0,"Nhà ngõ, hẻm",,,0,690000000.0
24,312,2755,18.0,3,2,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hiện trạng khác,0,1090000000.0
11,127,1126,47.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6500000000.0
16,206,1968,56.0,4,5,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6900000000.0
20,262,2546,81.0,2,2,0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Nhà nở hậu,1,930000000.0
15,186,1821,95.0,4,4,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,7800000000.0
14,170,1647,40.0,4,3,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,2350000000.0
7,79,681,60.0,4,5,4,Nhà phố liền kề,Nội thất cao cấp,,1,8300000000.000001
14,171,1656,40.0,3,3,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4000000000.0
13,160,1461,74.0,3,4,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",1,8300000000.000001
16,204,1957,25.0,4,3,2,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,4390000000.0
20,257,2524,100.0,2,2,2,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,720000000.0
5,45,381,20.1,2,0,2,"Nhà ngõ, hẻm",,,0,4200000000.0
16,210,2009,30.0,4,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,3590000000.0
7,81,720,40.0,3,0,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3500000000.0
9,102,902,120.0,3,3,3,Nhà biệt thự,Nội thất cao cấp,Hẻm xe hơi,1,8000000000.0
2,13,143,20.0,4,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4650000000.0
12,148,1280,136.0,3,2,2,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,6650000000.0
15,193,1867,70.0,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,7400000000.0
20,262,2546,96.0,3,2,1,"Nhà ngõ, hẻm",Bàn giao thô,Hẻm xe hơi,0,1150000000.0
18,225,2123,54.0,3,3,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,7500000000.0
16,210,2004,20.0,4,3,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",1,2460000000.0
19,242,2327,83.0,1,0,0,"Nhà ngõ, hẻm",,,0,6500000000.0
14,172,1672,30.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1880000000.0
14,170,1642,39.0,2,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1700000000.0
9,105,928,36.0,3,0,0,"Nhà mặt phố, mặt tiền",,,0,9000000000.0
14,170,1647,42.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,1599000000.0
14,170,1632,40.0,3,3,3,"Nhà ngõ, hẻm",,,0,2300000000.0
14,168,1584,38.0,4,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2550000000.0
14,168,1570,40.0,4,6,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2600000000.0
4,43,376,18.6,1,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,2400000000.0
13,158,1441,70.2,2,1,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5500000000.0
12,153,1354,40.0,2,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,1150000000.0
12,153,1347,35.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,950000000.0
20,260,2539,75.0,3,3,0,"Nhà mặt phố, mặt tiền",,,0,6200000000.0
14,171,1656,50.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3200000000.0
14,171,1662,79.65,4,3,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8700000000.0
24,310,2748,24.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,1150000000.0
10,112,1013,48.0,3,2,2,"Nhà ngõ, hẻm",Bàn giao thô,Hẻm xe hơi,0,7000000000.0
15,192,1848,48.0,3,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4900000000.0
8,88,814,36.2,1,1,2,"Nhà ngõ, hẻm",,,0,2500000000.0
16,199,1907,84.0,3,2,2,"Nhà ngõ, hẻm",,Nhà nở hậu,0,5790000000.0
19,247,2419,72.0,5,6,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,4650000000.0
17,218,2072,45.0,2,3,3,"Nhà ngõ, hẻm",Bàn giao thô,Hẻm xe hơi,1,3690000000.0
8,97,870,72.0,4,5,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,3350000000.0
7,82,735,10.0,2,2,3,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,Hẻm xe hơi,0,2800000000.0
19,248,2442,64.0,3,0,0,"Nhà mặt phố, mặt tiền",,,0,12000000000.0
9,107,944,94.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,0,5500000000.0
8,88,814,49.0,2,2,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3890000000.0
18,227,2139,57.2,6,6,0,Nhà phố liền kề,,Hẻm xe hơi,0,9350000000.0
8,89,829,96.0,9,0,0,Nhà phố liền kề,,Hẻm xe hơi,1,6500000000.0
9,99,882,110.0,4,5,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,10500000000.0
14,173,1698,98.0,6,6,5,"Nhà mặt phố, mặt tiền",,,0,11800000000.0
12,153,1363,24.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,980000000.0
9,104,913,61.8,3,3,0,"Nhà ngõ, hẻm",,,0,5500000000.0
7,82,729,50.0,4,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,5300000000.0
11,134,1179,38.0,3,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,6490000000.0
10,116,1039,52.0,4,5,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",1,8700000000.0
11,131,1156,44.2,4,0,0,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,1,8289999999.999999
12,148,1279,58.0,2,2,0,"Nhà mặt phố, mặt tiền",,,0,3850000000.0
16,199,1898,82.0,9,6,7,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,13200000000.0
16,198,1893,60.0,4,5,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,8300000000.000001
12,153,1360,72.0,4,5,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,6680000000.0
17,216,2048,36.0,5,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,5950000000.0
12,148,1281,78.3,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,5990000000.0
24,312,2755,80.0,3,3,2,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,7500000000.0
4,42,374,50.0,3,3,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,6200000000.0
9,101,898,50.0,3,3,0,"Nhà ngõ, hẻm",,,0,3990000000.0
16,209,1994,136.0,2,0,0,"Nhà mặt phố, mặt tiền",,,0,15500000000.0
20,253,2491,80.0,3,0,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,660000000.0
19,246,2386,72.0,1,0,0,"Nhà mặt phố, mặt tiền",,,0,8500000000.0
15,181,1783,68.0,5,6,4,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,11800000000.0
16,201,1927,20.0,2,2,0,"Nhà ngõ, hẻm",,,0,1980000000.0
15,192,1859,25.0,1,1,0,"Nhà ngõ, hẻm",,,0,750000000.0
8,84,742,22.0,3,2,3,"Nhà ngõ, hẻm",,Nhà tóp hậu,0,3280000000.0
4,39,355,32.1,2,0,0,"Nhà ngõ, hẻm",,,0,4350000000.0
12,147,1272,80.1,10,6,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,6900000000.0
7,76,615,45.0,4,3,0,"Nhà ngõ, hẻm",,,0,4200000000.0
16,209,1997,25.0,2,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,2600000000.0
12,147,1272,80.1,10,6,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,6900000000.0
19,250,2481,48.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,3580000000.0
24,311,2752,30.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1100000000.0
24,311,2753,71.0,2,0,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nát",0,2950000000.0
12,151,1314,48.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3850000000.0
18,235,2221,40.0,4,0,4,"Nhà ngõ, hẻm",,,0,6550000000.0
5,47,398,20.0,3,3,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,1,4150000000.0000005
5,47,398,20.0,3,3,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",1,4150000000.0000005
17,222,2106,48.0,4,5,4,Nhà phố liền kề,Nội thất cao cấp,Hẻm xe hơi,0,8900000000.0
18,225,2123,50.0,1,1,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4000000000.0
14,171,1664,28.0,2,2,0,"Nhà ngõ, hẻm",,,0,2550000000.0
12,145,1249,106.0,6,6,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,1,4750000000.0
18,235,2223,45.0,3,0,0,"Nhà ngõ, hẻm",,,0,4800000000.0
19,246,2404,49.9,4,0,0,"Nhà ngõ, hẻm",,,0,6600000000.0
11,140,1210,65.0,3,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8500000000.0
16,202,1943,48.0,4,5,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,6990000000.0
10,125,1109,29.0,4,3,3,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà tóp hậu",0,6500000000.0
19,250,2481,54.2,2,2,1,"Nhà ngõ, hẻm",,,0,5330000000.0
16,206,1968,69.0,4,4,3,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,8199999999.999999
14,175,1735,32.0,2,2,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,1700000000.0
16,205,1967,64.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6590000000.0
6,68,541,72.0,5,6,0,"Nhà mặt phố, mặt tiền",,,0,12800000000.0
19,250,2463,96.0,3,2,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5600000000.0
15,179,1772,22.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,3500000000.0
20,262,2548,90.0,3,2,1,"Nhà ngõ, hẻm",Bàn giao thô,Hẻm xe hơi,0,899000000.0
20,252,2485,100.0,10,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,855000000.0
18,235,2223,10.0,2,1,2,"Nhà ngõ, hẻm",,,0,860000000.0
14,171,1664,48.0,4,3,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,5000000000.0
19,244,2357,88.0,5,5,5,"Nhà mặt phố, mặt tiền",,,0,12500000000.0
