price,area,bedroom,toilet,district,province
16000000000.0,80.0,2.0,2.0,Hoài Đức,Hà Nội
2000000000.0,59.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
32000000000.0,120.0,8.0,2.0,Đống Đa,Hà Nội
6000000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
3800000000.0,86.0,2.0,2.0,Hoàng Mai,Hà Nội
2370000000.0,43.0,1.0,1.0,Gia Lâm,Hà Nội
9700000000.0,81.3,2.0,2.0,Thường Tín,Hà Nội
1420000000.0,65.8,2.0,2.0,Thái Nguyên,Thái Nguyên
3300000000.0,82.0,3.0,2.0,Đông Anh,Hà Nội
11600000000.0,108.0,3.0,3.0,Bình Thạnh,Hồ Chí Minh
1500000000.0,100.0,2.0,2.0,Thanh Liêm,Hà Nam
2700000000.0,75.0,2.0,2.0,Mê Linh,Hà Nội
4640000000.0,77.1,2.0,2.0,Sơn Trà,Đà Nẵng
2260000000.0,48.0,2.0,1.0,Thanh Oai,Hà Nội
4500000000.0,71.0,2.0,2.0,Nam Từ Liêm,Hà Nội
3800000000.0,83.0,2.0,2.0,Nha Trang,Khánh Hòa
2200000000.0,42.9,2.0,1.0,Gia Lâm,Hà Nội
7380000000.0,142.0,4.0,3.0,Hoài Đức,Hà Nội
4900000000.0,67.5,2.0,2.0,Kiến An,Hải Phòng
2900000000.0,68.0,2.0,2.0,Tân Phú,Hồ Chí Minh
3200000000.0,42.0,2.0,1.0,Nam Từ Liêm,Hà Nội
8900000000.0,106.0,3.0,2.0,Quận 2,Hồ Chí Minh
6800000000.0,140.0,2.0,2.0,Phan Thiết,Bình Thuận
1050000000.0,100.0,2.0,1.0,Rạch Giá,Kiên Giang
6000000000.0,80.0,2.0,2.0,Tây Hồ,Hà Nội
3200000000.0,52.0,4.0,3.0,Hà Đông,Hà Nội
3100000000.0,30.0,3.0,4.0,Hoài Đức,Hà Nội
11500000000.0,80.0,2.0,2.0,Văn Giang,Hưng Yên
9700000000.0,81.2,2.0,2.0,Thường Tín,Hà Nội
8690000000.0,140.0,3.0,3.0,Thanh Xuân,Hà Nội
3650000000.0,166.0,3.0,3.0,Phú Xuyên,Hà Nội
15700000000.0,128.0,3.0,3.0,Bình Thạnh,Hồ Chí Minh
5400000000.0,100.0,3.0,2.0,Gia Lâm,Hà Nội
6400000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
6560000000.0,95.0,3.0,2.0,Thanh Xuân,Hà Nội
7700000000.0,40.0,3.0,4.0,Phú Nhuận,Hồ Chí Minh
2300000000.0,42.0,1.0,1.0,Nam Từ Liêm,Hà Nội
2550000000.0,59.0,2.0,1.0,Nam Từ Liêm,Hà Nội
4099999999.9999995,81.0,3.0,2.0,Nam Từ Liêm,Hà Nội
6000000000.0,70.0,2.0,1.0,Quận 10,Hồ Chí Minh
12000000000.0,96.66,2.0,2.0,Ba Đình,Hà Nội
9900000000.0,117.0,3.0,2.0,Cầu Giấy,Hà Nội
5500000000.0,72.0,2.0,2.0,Nam Từ Liêm,Hà Nội
11500000000.0,100.0,2.0,2.0,Quận 2,Hồ Chí Minh
1600000000.0,100.0,2.0,2.0,Thanh Liêm,Hà Nam
3200000000.0,90.0,4.0,3.0,Bến Lức,Long An
2500000000.0,56.0,1.0,1.0,Thủ Dầu Một,Bình Dương
1900000000.0,108.0,3.0,2.0,Thủ Thừa,Long An
4000000000.0,54.0,1.0,1.0,Quận 9,Hồ Chí Minh
1600000000.0,28.0,1.0,1.0,Gia Lâm,Hà Nội
800000000.0,218.0,3.0,3.0,Yên Thủy,Hòa Bình
22500000000.0,122.0,3.0,2.0,Hoài Đức,Hà Nội
5000000000.0,79.0,2.0,2.0,Nam Từ Liêm,Hà Nội
5200000000.0,83.0,3.0,2.0,Bắc Từ Liêm,Hà Nội
3500000000.0,26.7,1.0,1.0,Quận 4,Hồ Chí Minh
9500000000.0,110.0,3.0,2.0,Tây Hồ,Hà Nội
13500000000.0,91.0,2.0,2.0,Long Biên,Hà Nội
7000000000.0,75.0,2.0,1.0,Quận 4,Hồ Chí Minh
15780000000.0,95.0,5.0,5.0,Quận 9,Hồ Chí Minh
2570000000.0,59.0,2.0,2.0,Quận 9,Hồ Chí Minh
3840000000.0,85.0,3.0,2.0,Đông Anh,Hà Nội
6900000000.0,80.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
6500000000.0,87.0,2.0,2.0,Quận 2,Hồ Chí Minh
24000000000.0,171.0,5.0,4.0,Hạ Long,Quảng Ninh
9000000000.0,143.9,4.0,5.0,Thủ Đức,Hồ Chí Minh
2600000000.0,241.9,4.0,3.0,Thống Nhất,Đồng Nai
3850000000.0,50.0,2.0,1.0,Tây Hồ,Hà Nội
12500000000.0,45.0,3.0,3.0,Thanh Xuân,Hà Nội
3700000000.0,73.0,2.0,2.0,Quận 9,Hồ Chí Minh
24000000000.0,198.0,3.0,3.0,Hà Đông,Hà Nội
2000000000.0,53.0,1.0,1.0,Quận 7,Hồ Chí Minh
30450000000.0,210.0,5.0,4.0,Hoài Đức,Hà Nội
7200000000.0,109.0,2.0,2.0,Thanh Xuân,Hà Nội
6900000000.0,140.0,3.0,2.0,Phan Thiết,Bình Thuận
2210000000.0,45.0,1.0,1.0,Nam Từ Liêm,Hà Nội
2980000000.0,67.0,2.0,2.0,Quận 9,Hồ Chí Minh
2420000000.0,53.0,1.0,1.0,Quận 7,Hồ Chí Minh
30400000000.0,160.0,3.0,3.0,Quận 2,Hồ Chí Minh
1600000000.0,88.0,2.0,2.0,Quốc Oai,Hà Nội
6000000000.0,67.5,2.0,2.0,Bình Tân,Hồ Chí Minh
6240000000.0,195.0,3.0,3.0,Quốc Oai,Hà Nội
3100000000.0,72.0,2.0,2.0,Vũng Tàu,Bà Rịa Vũng Tàu
7000000000.0,87.0,2.0,2.0,Quận 10,Hồ Chí Minh
16000000000.0,74.0,17.0,2.0,Thanh Xuân,Hà Nội
4000000000.0,62.29,2.0,2.0,Nam Từ Liêm,Hà Nội
5500000000.0,138.0,4.0,4.0,Thanh Liêm,Hà Nam
2980000000.0,83.0,2.0,2.0,Thanh Xuân,Hà Nội
2700000000.0,54.8,2.0,2.0,Nam Từ Liêm,Hà Nội
4000000000.0,81.0,3.0,2.0,Nam Từ Liêm,Hà Nội
1790000000.0,62.0,2.0,2.0,Quận 8,Hồ Chí Minh
9000000000.0,109.0,2.0,2.0,Quận 2,Hồ Chí Minh
11000000000.0,94.0,2.0,2.0,Quận 2,Hồ Chí Minh
2250000000.0,72.0,2.0,2.0,Thuận An,Bình Dương
3000000000.0,59.0,2.0,2.0,Gia Lâm,Hà Nội
12500000000.0,104.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
2000000000.0,30.4,3.0,2.0,Chương Mỹ,Hà Nội
7500000000.0,80.0,2.0,2.0,Thanh Trì,Hà Nội
17900000000.0,54.6,2.0,1.0,Phú Nhuận,Hồ Chí Minh
3900000000.0,85.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
1000000000.0,60.0,1.0,1.0,Sơn Tây,Hà Nội
2570000000.0,60.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
12080000000.0,96.0,2.0,2.0,Ba Đình,Hà Nội
5600000000.0,94.0,3.0,2.0,Nam Từ Liêm,Hà Nội
2390000000.0,46.54,1.0,1.0,Nhà Bè,Hồ Chí Minh
5000000000.0,87.0,3.0,2.0,Nam Từ Liêm,Hà Nội
2650000000.0,60.0,2.0,2.0,Quận 8,Hồ Chí Minh
4300000000.0,33.0,3.0,3.0,Gia Lâm,Hà Nội
4450000000.0,84.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
6100000000.0,120.0,3.0,2.0,Quận 7,Hồ Chí Minh
3500000000.0,58.0,2.0,2.0,Văn Giang,Hưng Yên
23500000000.0,211.4,3.0,3.0,Tây Hồ,Hà Nội
11780000000.0,117.0,2.0,2.0,Hạ Long,Quảng Ninh
6910000000.0,96.0,3.0,2.0,Thanh Xuân,Hà Nội
7000000000.0,88.0,2.0,2.0,Quận 10,Hồ Chí Minh
14000000000.0,145.0,3.0,3.0,Thanh Xuân,Hà Nội
8500000000.0,88.0,2.0,2.0,Tân Phú,Hồ Chí Minh
4200000000.0,70.0,3.0,2.0,Chương Mỹ,Hà Nội
5100000000.0,82.0,3.0,2.0,Nam Từ Liêm,Hà Nội
4350000000.0,80.0,2.0,3.0,Vũng Tàu,Bà Rịa Vũng Tàu
4500000000.0,89.5,2.0,2.0,Long Biên,Hà Nội
7150000000.0,103.0,2.0,2.0,Quận 2,Hồ Chí Minh
2300000000.0,100.0,2.0,2.0,Liên Chiểu,Đà Nẵng
4900000000.0,150.0,2.0,2.0,Rạch Giá,Kiên Giang
2700000000.0,60.0,2.0,1.0,Quận 8,Hồ Chí Minh
11000000000.0,41.0,3.0,3.0,Long Biên,Hà Nội
18000000000.0,75.0,5.0,4.0,Hà Đông,Hà Nội
2390000000.0,56.0,1.0,1.0,Nhà Bè,Hồ Chí Minh
21500000000.0,100.0,6.0,5.0,Nam Từ Liêm,Hà Nội
8449999999.999999,107.0,3.0,2.0,Quận 2,Hồ Chí Minh
3400000000.0,91.0,3.0,2.0,Tân Phú,Hồ Chí Minh
3300000000.0,48.0,1.0,1.0,Đông Anh,Hà Nội
6790000000.0,89.6,2.0,2.0,Nam Từ Liêm,Hà Nội
25000000000.0,220.0,3.0,3.0,Quận 2,Hồ Chí Minh
6900000000.0,60.0,2.0,2.0,Ngô Quyền,Hải Phòng
6600000000.0,41.0,2.0,1.0,Cầu Giấy,Hà Nội
1200000000.0,60.0,2.0,2.0,Liên Chiểu,Đà Nẵng
19000000000.0,161.0,4.0,3.0,Từ Sơn,Bắc Ninh
2380000000.0,70.0,2.0,2.0,Thủ Dầu Một,Bình Dương
8000000000.0,140.0,3.0,2.0,Nhơn Trạch,Đồng Nai
5200000000.0,61.2,2.0,3.0,Quận 9,Hồ Chí Minh
8060000000.000001,63.0,2.0,2.0,Ngô Quyền,Hải Phòng
20000000000.0,88.0,20.0,20.0,Long Biên,Hà Nội
3990000000.0,74.0,2.0,2.0,Gia Lâm,Hà Nội
1490000000.0,60.0,2.0,2.0,Liên Chiểu,Đà Nẵng
11000000000.0,150.0,3.0,2.0,Cầu Giấy,Hà Nội
7500000000.0,90.0,7.0,7.0,Thủ Đức,Hồ Chí Minh
1250000000.0,123.0,3.0,2.0,Nhơn Trạch,Đồng Nai
1400000000.0,76.0,2.0,2.0,Thái Nguyên,Thái Nguyên
1500000000.0,59.0,2.0,2.0,Liên Chiểu,Đà Nẵng
7500000000.0,153.0,3.0,2.0,Nam Từ Liêm,Hà Nội
1660000000.0,37.0,1.0,1.0,Quận 7,Hồ Chí Minh
9900000000.0,81.0,2.0,2.0,Thường Tín,Hà Nội
10600000000.0,69.3,4.0,4.0,Thường Tín,Hà Nội
5800000000.0,55.0,1.0,1.0,Quận 2,Hồ Chí Minh
16250000000.0,84.0,2.0,2.0,Văn Giang,Hưng Yên
1250000000.0,43.0,2.0,1.0,Dĩ An,Bình Dương
2600000000.0,79.0,2.0,2.0,Quận 8,Hồ Chí Minh
1760000000.0,67.8,2.0,2.0,Quốc Oai,Hà Nội
1800000000.0,62.0,2.0,2.0,Quận 8,Hồ Chí Minh
2500000000.0,72.0,2.0,2.0,Dĩ An,Bình Dương
7000000000.0,90.0,3.0,2.0,Cầu Giấy,Hà Nội
1900000000.0,60.0,2.0,2.0,Thạch Thất,Hà Nội
3350000000.0,81.3,3.0,2.0,Đông Anh,Hà Nội
17430000000.0,184.1,7.0,5.0,Thủy Nguyên,Hải Phòng
6600000000.0,88.0,2.0,2.0,Yên Mỹ,Hưng Yên
1840000000.0,108.0,2.0,2.0,Thủ Thừa,Long An
7580000000.0,89.0,2.0,2.0,Quận 2,Hồ Chí Minh
5800000000.0,130.0,3.0,2.0,Quận 7,Hồ Chí Minh
13000000000.0,100.0,2.0,2.0,Hoài Đức,Hà Nội
935000000.0,187.0,3.0,3.0,Diên Khánh,Khánh Hòa
6000000000.0,70.0,2.0,2.0,Tây Hồ,Hà Nội
5300000000.0,80.3,2.0,2.0,Bắc Từ Liêm,Hà Nội
4200000000.0,93.0,2.0,2.0,Bắc Từ Liêm,Hà Nội
5300000000.0,51.0,1.0,1.0,Quận 2,Hồ Chí Minh
4420000000.0,154.0,4.0,4.0,Nha Trang,Khánh Hòa
27500000000.0,120.0,4.0,3.0,Hà Đông,Hà Nội
5800000000.0,82.0,2.0,2.0,Hà Đông,Hà Nội
2550000000.0,56.0,2.0,1.0,Bình Tân,Hồ Chí Minh
4050000000.0,77.0,2.0,1.0,Nam Từ Liêm,Hà Nội
18800000000.0,83.0,4.0,5.0,Long Biên,Hà Nội
1550000000.0,100.0,3.0,2.0,Vĩnh Cửu,Đồng Nai
750000000.0,172.0,3.0,3.0,Đất Đỏ,Bà Rịa Vũng Tàu
4200000000.0,58.0,2.0,1.0,Tây Hồ,Hà Nội
5900000000.0,85.0,2.0,2.0,Tân Uyên,Bình Dương
4400000000.0,100.0,2.0,2.0,Ngũ Hành Sơn,Đà Nẵng
7400000000.0,86.0,3.0,2.0,Cầu Giấy,Hà Nội
6700000000.0,88.0,2.0,2.0,Yên Mỹ,Hưng Yên
7900000000.0,90.0,4.0,5.0,Quận 12,Hồ Chí Minh
2450000000.0,55.0,2.0,1.0,Gia Lâm,Hà Nội
1580000000.0,132.0,3.0,2.0,Yên Thủy,Hòa Bình
17500000000.0,120.0,4.0,4.0,Sơn Trà,Đà Nẵng
6000000000.0,55.0,1.0,1.0,Quận 2,Hồ Chí Minh
30000000000.0,150.0,3.0,3.0,Gia Lâm,Hà Nội
14000000000.0,140.0,3.0,2.0,Thanh Xuân,Hà Nội
8000000000.0,110.0,24.0,25.0,Phú Quốc,Kiên Giang
5200000000.0,32.0,2.0,3.0,Quận 3,Hồ Chí Minh
17800000000.0,100.0,6.0,5.0,Gò Vấp,Hồ Chí Minh
5500000000.0,48.0,2.0,1.0,Thanh Xuân,Hà Nội
10500000000.0,90.0,2.0,2.0,Quận 2,Hồ Chí Minh
5000000000.0,139.0,3.0,2.0,Bắc Từ Liêm,Hà Nội
31900000000.0,95.2,4.0,6.0,Quận 10,Hồ Chí Minh
12080000000.0,97.0,2.0,2.0,Ba Đình,Hà Nội
13900000000.0,126.0,3.0,3.0,Bình Tân,Hồ Chí Minh
2200000000.0,80.0,2.0,1.0,Quận 9,Hồ Chí Minh
6500000000.0,100.0,4.0,5.0,Quận 9,Hồ Chí Minh
4700000000.0,220.0,4.0,3.0,Thanh Oai,Hà Nội
26500000000.0,132.0,2.0,2.0,Hoài Đức,Hà Nội
2880000000.0,64.0,2.0,2.0,Quận 7,Hồ Chí Minh
5200000000.0,73.0,2.0,2.0,Bình Tân,Hồ Chí Minh
16700000000.0,155.0,4.0,3.0,Nam Từ Liêm,Hà Nội
2500000000.0,59.0,2.0,2.0,Quận 9,Hồ Chí Minh
7000000000.0,91.0,2.0,2.0,Quận 2,Hồ Chí Minh
25000000000.0,200.0,3.0,3.0,Hà Đông,Hà Nội
13000000000.0,150.0,4.0,3.0,Hai Bà Trưng,Hà Nội
1650000000.0,130.0,3.0,2.0,Quốc Oai,Hà Nội
17000000000.0,80.0,5.0,4.0,Hoài Đức,Hà Nội
4670000000.0,84.88,2.0,1.0,Cầu Giấy,Hà Nội
5600000000.0,60.0,4.0,5.0,Tân Phú,Hồ Chí Minh
3800000000.0,76.0,2.0,2.0,Quận 7,Hồ Chí Minh
10000000000.0,110.5,5.0,3.0,Gia Lâm,Hà Nội
5800000000.0,76.0,3.0,4.0,Quận 12,Hồ Chí Minh
2650000000.0,75.0,2.0,2.0,Dĩ An,Bình Dương
6500000000.0,110.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
4200000000.0,54.0,2.0,2.0,Nam Từ Liêm,Hà Nội
2350000000.0,70.0,2.0,2.0,Thủ Dầu Một,Bình Dương
1830000000.0,90.0,2.0,2.0,Bến Cát,Bình Dương
2560000000.0,58.5,2.0,2.0,Quận 9,Hồ Chí Minh
5900000000.0,136.0,3.0,2.0,Hà Đông,Hà Nội
28500000000.0,114.0,3.0,2.0,Hoài Đức,Hà Nội
5100000000.0,80.0,2.0,2.0,Nam Từ Liêm,Hà Nội
4900000000.0,90.0,3.0,2.0,Bắc Từ Liêm,Hà Nội
3060000000.0,90.0,2.0,2.0,Quốc Oai,Hà Nội
26000000000.0,115.0,2.0,2.0,Bắc Từ Liêm,Hà Nội
2190000000.0,67.0,2.0,2.0,Dĩ An,Bình Dương
1600000000.0,65.0,2.0,2.0,Sơn Tây,Hà Nội
13600000000.0,146.0,3.0,2.0,Tây Hồ,Hà Nội
6100000000.0,67.0,2.0,2.0,Nam Từ Liêm,Hà Nội
16000000000.0,65.0,13.0,14.0,Cầu Giấy,Hà Nội
3600000000.0,60.0,2.0,2.0,Quận 7,Hồ Chí Minh
2870000000.0,68.0,2.0,2.0,Quận 8,Hồ Chí Minh
3200000000.0,55.0,4.0,4.0,Thủ Đức,Hồ Chí Minh
5500000000.0,90.0,2.0,2.0,Long Biên,Hà Nội
1860000000.0,36.0,4.0,4.0,Chương Mỹ,Hà Nội
4250000000.0,59.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
2860000000.0,79.8,4.0,5.0,Quận 1,Hồ Chí Minh
17000000000.0,80.0,3.0,3.0,Quận 2,Hồ Chí Minh
3000000000.0,70.0,2.0,2.0,Quận 9,Hồ Chí Minh
8760000000.0,60.0,2.0,2.0,Văn Giang,Hưng Yên
1550000000.0,100.0,3.0,2.0,Sơn Tây,Hà Nội
6800000000.0,39.0,5.0,4.0,Quận 10,Hồ Chí Minh
3000000000.0,54.7,2.0,1.0,Nam Từ Liêm,Hà Nội
5150000000.0,32.0,3.0,4.0,Hoàng Mai,Hà Nội
2450000000.0,46.0,1.0,1.0,Nam Từ Liêm,Hà Nội
3490000000.0,64.0,2.0,2.0,Gia Lâm,Hà Nội
14500000000.0,48.0,2.0,2.0,Đống Đa,Hà Nội
4099999999.9999995,78.0,2.0,1.0,Nam Từ Liêm,Hà Nội
4099999999.9999995,78.0,2.0,1.0,Nam Từ Liêm,Hà Nội
3100000000.0,59.0,2.0,2.0,Quận 9,Hồ Chí Minh
15000000000.0,95.0,2.0,2.0,Hoài Đức,Hà Nội
1800000000.0,210.9,3.0,3.0,Lục Nam,Bắc Giang
7000000000.0,60.0,2.0,2.0,Văn Giang,Hưng Yên
5000000000.0,105.21,3.0,3.0,Hai Bà Trưng,Hà Nội
2500000000.0,90.0,2.0,2.0,Bắc Giang,Bắc Giang
5600000000.0,120.0,3.0,2.0,Tây Hồ,Hà Nội
4980000000.0,71.5,2.0,2.0,Nam Từ Liêm,Hà Nội
2590000000.0,48.0,2.0,2.0,Quận 9,Hồ Chí Minh
1500000000.0,110.0,3.0,2.0,Lục Nam,Bắc Giang
1130000000.0,125.1,3.0,2.0,Lục Nam,Bắc Giang
4150000000.0000005,54.6,4.0,5.0,Tân Bình,Hồ Chí Minh
26500000000.0,60.0,4.0,6.0,Đống Đa,Hà Nội
23800000000.0,44.0,5.0,5.0,Đống Đa,Hà Nội
6300000000.0,81.0,2.0,2.0,Quận 2,Hồ Chí Minh
5080000000.0,112.0,2.0,3.0,Phú Quốc,Kiên Giang
6400000000.0,114.0,3.0,2.0,Nam Từ Liêm,Hà Nội
6500000000.0,38.0,1.0,1.0,Ba Đình,Hà Nội
6200000000.0,96.0,2.0,2.0,Tân Phú,Hồ Chí Minh
2450000000.0,65.0,2.0,2.0,Hoàng Mai,Hà Nội
4200000000.0,60.0,6.0,7.0,Phủ Lý,Hà Nam
25000000000.0,75.0,6.0,6.0,Hoàng Mai,Hà Nội
4500000000.0,90.0,2.0,2.0,Nha Trang,Khánh Hòa
6400000000.0,46.0,4.0,3.0,Đống Đa,Hà Nội
4200000000.0,30.0,7.0,6.0,Hoài Đức,Hà Nội
21000000000.0,60.0,6.0,7.0,Hai Bà Trưng,Hà Nội
1290000000.0,200.0,4.0,3.0,Bình Chánh,Hồ Chí Minh
2700000000.0,50.0,1.0,1.0,Quận 9,Hồ Chí Minh
3600000000.0,100.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
5700000000.0,32.0,4.0,5.0,Đống Đa,Hà Nội
4200000000.0,75.0,2.0,2.0,Quận 2,Hồ Chí Minh
4290000000.0,50.4,4.0,3.0,Bình Thạnh,Hồ Chí Minh
2550000000.0,75.0,2.0,2.0,Dĩ An,Bình Dương
32000000000.0,110.0,3.0,2.0,Phú Nhuận,Hồ Chí Minh
25500000000.0,146.0,16.0,16.0,Phú Nhuận,Hồ Chí Minh
9200000000.0,51.75,4.0,5.0,Bình Thạnh,Hồ Chí Minh
4050000000.0,60.0,2.0,3.0,Quận 12,Hồ Chí Minh
8730000000.0,90.0,2.0,2.0,Gia Lâm,Hà Nội
12500000000.0,100.0,11.0,11.0,Cẩm Lệ,Đà Nẵng
7500000000.0,80.0,5.0,6.0,Bình Tân,Hồ Chí Minh
2670000000.0,60.0,2.0,2.0,Đông Anh,Hà Nội
22500000000.0,105.0,15.0,15.0,Sơn Trà,Đà Nẵng
2280000000.0,72.0,2.0,2.0,Thuận An,Bình Dương
7500000000.0,72.0,2.0,2.0,Quận 2,Hồ Chí Minh
2360000000.0,65.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
3650000000.0,200.0,3.0,3.0,Quốc Oai,Hà Nội
15580000000.0,90.0,4.0,3.0,Quận 9,Hồ Chí Minh
4750000000.0,72.0,2.0,2.0,Quận 9,Hồ Chí Minh
22000000000.0,150.0,3.0,3.0,Gia Lâm,Hà Nội
13000000000.0,70.0,2.0,2.0,Gia Lâm,Hà Nội
15500000000.0,100.0,3.0,2.0,Quận 2,Hồ Chí Minh
16399999999.999998,84.0,3.0,2.0,Văn Giang,Hưng Yên
750000000.0,30.69,1.0,1.0,Dĩ An,Bình Dương
2650000000.0,71.0,2.0,2.0,Nha Trang,Khánh Hòa
27000000000.0,212.0,6.0,6.0,Hà Đông,Hà Nội
28500000000.0,100.0,28.0,28.0,Cầu Giấy,Hà Nội
3840000000.0,80.1,2.0,2.0,Quốc Oai,Hà Nội
12000000000.0,120.0,3.0,2.0,Quận 9,Hồ Chí Minh
9250000000.0,43.0,4.0,5.0,Long Biên,Hà Nội
2850000000.0,33.0,2.0,1.0,Bình Tân,Hồ Chí Minh
2880000000.0,65.0,2.0,2.0,Quận 7,Hồ Chí Minh
29000000000.0,234.0,4.0,4.0,Tây Hồ,Hà Nội
4450000000.0,64.5,4.0,2.0,Bình Thạnh,Hồ Chí Minh
4000000000.0,58.0,2.0,2.0,Tây Hồ,Hà Nội
5200000000.0,63.0,2.0,2.0,Tân Bình,Hồ Chí Minh
5590000000.0,119.0,3.0,2.0,Quận 2,Hồ Chí Minh
8330000000.0,119.0,2.0,2.0,Quận 2,Hồ Chí Minh
4800000000.0,150.0,3.0,2.0,Thạch Thất,Hà Nội
3500000000.0,48.9,2.0,1.0,Nha Trang,Khánh Hòa
19000000000.0,127.0,3.0,3.0,Quận 2,Hồ Chí Minh
5300000000.0,172.0,4.0,4.0,Tân Uyên,Bình Dương
8300000000.000001,130.0,3.0,3.0,Quận 2,Hồ Chí Minh
6480000000.0,225.0,4.0,4.0,Thạch Thất,Hà Nội
5450000000.0,75.0,2.0,1.0,Đan Phượng,Hà Nội
16000000000.0,45.5,1.0,1.0,Thanh Xuân,Hà Nội
2700000000.0,114.0,3.0,2.0,Ngũ Hành Sơn,Đà Nẵng
1500000000.0,70.0,2.0,2.0,Đức Hòa,Long An
9490000000.0,82.6,2.0,2.0,Long Biên,Hà Nội
3150000000.0,53.0,2.0,1.0,Quận 9,Hồ Chí Minh
4950000000.0,98.0,2.0,2.0,Quận 9,Hồ Chí Minh
22680000000.0,162.0,4.0,4.0,Văn Giang,Hưng Yên
6000000000.0,89.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
25800000000.0,200.0,3.0,3.0,Hạ Long,Quảng Ninh
1470000000.0,62.0,2.0,2.0,Quận 8,Hồ Chí Minh
2120000000.0,53.0,2.0,2.0,Đồng Hới,Quảng Bình
3100000000.0,80.0,2.0,2.0,Đông Anh,Hà Nội
3850000000.0,36.0,1.0,1.0,Hoài Đức,Hà Nội
1270000000.0,84.4,2.0,2.0,Phổ Yên,Thái Nguyên
20790000000.0,189.0,3.0,3.0,Đông Anh,Hà Nội
4090000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
2600000000.0,70.0,2.0,2.0,Dĩ An,Bình Dương
7870000000.0,114.0,3.0,3.0,Nam Từ Liêm,Hà Nội
8000000000.0,90.0,3.0,2.0,Nam Từ Liêm,Hà Nội
3850000000.0,80.0,3.0,2.0,Thủ Đức,Hồ Chí Minh
1830000000.0,69.4,2.0,2.0,Sóc Sơn,Hà Nội
4200000000.0,200.0,4.0,3.0,Đất Đỏ,Bà Rịa Vũng Tàu
3800000000.0,200.0,4.0,3.0,Duy Xuyên,Quảng Nam
2250000000.0,100.0,2.0,2.0,Biên Hòa,Đồng Nai
10240000000.0,115.0,3.0,2.0,Quận 9,Hồ Chí Minh
5200000000.0,63.0,2.0,2.0,Tân Bình,Hồ Chí Minh
3240000000.0,180.0,4.0,3.0,An Dương,Hải Phòng
1250000000.0,28.5,1.0,1.0,Nam Từ Liêm,Hà Nội
8100000000.0,100.0,5.0,3.0,Quận 9,Hồ Chí Minh
8400000000.0,240.0,4.0,4.0,Quận 9,Hồ Chí Minh
12300000000.0,144.0,3.0,2.0,Cầu Giấy,Hà Nội
6500000000.0,134.0,3.0,2.0,Hà Đông,Hà Nội
3600000000.0,76.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
5100000000.0,63.0,2.0,2.0,Tân Bình,Hồ Chí Minh
4810000000.0,87.5,2.0,2.0,Đông Anh,Hà Nội
4800000000.0,80.0,2.0,2.0,Hoàng Mai,Hà Nội
9500000000.0,99.4,2.0,2.0,Nam Từ Liêm,Hà Nội
7500000000.0,100.0,2.0,2.0,Hà Đông,Hà Nội
1000000000.0,100.0,2.0,2.0,Trảng Bom,Đồng Nai
6850000000.0,134.0,3.0,2.0,Hà Đông,Hà Nội
4200000000.0,85.0,4.0,6.0,Phú Mỹ,Bà Rịa Vũng Tàu
2420000000.0,56.09,2.0,2.0,Hạ Long,Quảng Ninh
2700000000.0,34.5,1.0,1.0,Hoài Đức,Hà Nội
1200000000.0,30.0,1.0,1.0,Nha Trang,Khánh Hòa
9300000000.0,160.0,4.0,4.0,Quận 9,Hồ Chí Minh
2600000000.0,200.0,3.0,3.0,Thủy Nguyên,Hải Phòng
20000000000.0,162.0,4.0,4.0,Văn Giang,Hưng Yên
6000000000.0,60.0,2.0,2.0,Nam Từ Liêm,Hà Nội
4000000000.0,65.0,3.0,3.0,Thủ Đức,Hồ Chí Minh
4700000000.0,105.0,3.0,2.0,Nhà Bè,Hồ Chí Minh
5680000000.0,128.0,3.0,2.0,Hai Bà Trưng,Hà Nội
22000000000.0,200.0,4.0,4.0,Quận 9,Hồ Chí Minh
31500000000.0,41.0,4.0,6.0,Đống Đa,Hà Nội
19000000000.0,142.0,3.0,2.0,Quận 7,Hồ Chí Minh
18000000000.0,167.0,3.0,3.0,Bắc Giang,Bắc Giang
2200000000.0,111.6,2.0,2.0,Quốc Oai,Hà Nội
9500000000.0,191.0,3.0,3.0,Sơn Trà,Đà Nẵng
6150000000.0,140.0,4.0,3.0,Hai Bà Trưng,Hà Nội
6950000000.0,165.0,3.0,2.0,Thủ Đức,Hồ Chí Minh
2200000000.0,45.0,4.0,4.0,Gò Vấp,Hồ Chí Minh
1170000000.0,90.0,2.0,2.0,Trảng Bom,Đồng Nai
6500000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
