price,rooms,toilets,floors,house_type,furnishing_sell,size,ward,district
5290000000.0,3,2,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Phường Phú Thọ Hòa,Quận Tân Phú
4800000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Phường Tân Thới Hòa,Quận Tân Phú
4300000000.0,2,2,3.0,"Nhà ngõ, hẻm",Bàn giao thô,30.0,Phường 2,Quận Phú Nhuận
7300000000.0,5,4,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,58.0,Phường 8,Quận Phú Nhuận
5900000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,63.0,Phường An Lạc,Quận Bình Tân
1450000000.0,1,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,14.0,Phường Hòa Thạnh,Quận Tân Phú
5200000000.0,5,5,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,110.01,Phường Tân Thới Hiệp,Quận 12
2750000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,26.0,Phường 4,Quận 8
11900000000.0,4,4,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Phường 11,Quận Bình Thạnh
1300000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,53.19,Xã Bình Mỹ,Huyện Củ Chi
5600000000.0,2,0,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,60.0,Phường An Lạc A,Quận Bình Tân
5500000000.0,3,1,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,40.0,Phường 14,Quận 6
4900000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,39.0,Phường 3,Quận 5
1990000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,10.0,Phường 7,Quận 11
3150000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
3450000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,29.0,Phường Tân Quý,Quận Tân Phú
4700000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.0,Phường Bình Hưng Hoà B,Quận Bình Tân
4700000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.0,Phường Bình Hưng Hoà B,Quận Bình Tân
4950000000.0,4,2,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,33.0,Phường 11,Quận Bình Thạnh
2890000000.0,4,3,3.0,Nhà phố liền kề,Nội thất đầy đủ,36.0,Thị trấn Nhà Bè,Huyện Nhà Bè
5500000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Phường Tân Quy,Quận 7
1080000000.0,3,3,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,54.99,Phường 6,Quận 6
6850000000.0,4,4,4.0,Nhà phố liền kề,Nội thất cao cấp,56.0,Phường Thạnh Xuân,Quận 12
3700000000.0,3,2,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,68.0,Phường Bình Hưng Hoà B,Quận Bình Tân
7300000000.0,3,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,102.0,Phường Tân Quý,Quận Tân Phú
4400000000.0,4,2,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,35.7,Phường 15,Quận 10
5500000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,65.0,Phường Hiệp Thành,Quận 12
8000000000.0,1,1,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,119.7,Phường Bình Hưng Hòa,Quận Bình Tân
1590000000.0,3,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,27.0,Xã Phú Xuân,Huyện Nhà Bè
12900000000.0,5,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,66.0,Phường 14,Quận 10
13200000000.0,6,0,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Phường 11,Quận 6
1250000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Xã Phú Xuân,Huyện Nhà Bè
12000000000.0,4,0,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,76.0,Phường 10,Quận 6
7400000000.0,4,0,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,48.0,Phường 10,Quận 6
7560000000.0,5,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Phường 13,Quận 6
3980000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường Tân Quý,Quận Tân Phú
12500000000.0,6,0,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,76.0,Phường 11,Quận 6
6600000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,49.0,Phường 11,Quận 6
2360000000.0,3,3,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,10.0,Phường 8,Quận 10
3250000000.0,4,5,3.0,Nhà phố liền kề,Nội thất đầy đủ,67.5,Phường 25,Quận Bình Thạnh
8199999999.999999,4,4,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,129.99,Phường Phú Mỹ,Quận 7
2700000000.0,1,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,16.0,Phường Tân Định,Quận 1
11800000000.0,4,4,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,78.0,Phường 13,Quận Tân Bình
4950000000.0,2,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,29.0,Phường 4,Quận 4
3490000000.0,2,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường 11,Quận Gò Vấp
4200000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Phường Bình Hưng Hòa,Quận Bình Tân
5700000000.0,2,2,2.0,Nhà phố liền kề,Hoàn thiện cơ bản,60.0,Phường Bình Hưng Hoà A,Quận Bình Tân
2650000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Phường 5,Quận Bình Thạnh
8000000000.0,2,2,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,66.0,Phường Tân Quý,Quận Tân Phú
2800000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,38.5,Phường An Khánh (Quận 2 cũ),Thành phố Thủ Đức
7100000000.0,4,4,4.0,Nhà phố liền kề,Nội thất cao cấp,50.0,Phường Phú Mỹ,Quận 7
2900000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Phường 11,Quận 3
2700000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,43.0,Phường 28,Quận Bình Thạnh
1350000000.0,3,3,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,90.0,Xã Bình Chánh,Huyện Bình Chánh
6100000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,90.0,Phường 10,Quận Gò Vấp
750000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Xã Xuân Thới Sơn,Huyện Hóc Môn
2500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,20.0,Phường 1,Quận 10
8000000000.0,1,0,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,90.0,Phường Bình Trị Đông B,Quận Bình Tân
3680000000.0,4,0,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,53.1,Phường Đông Hưng Thuận,Quận 12
3900000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,46.0,Phường Sơn Kỳ,Quận Tân Phú
1500000000.0,2,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường Bình Trị Đông,Quận Bình Tân
3650000000.0,1,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,78.01,Xã Vĩnh Lộc B,Huyện Bình Chánh
7500000000.0,5,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,84.0,Phường An Lạc,Quận Bình Tân
4200000000.0,4,5,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.0,Phường 2,Quận 4
1300000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,32.0,Thị trấn Nhà Bè,Huyện Nhà Bè
4680000000.0,4,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,41.0,Phường Bình Hưng Hòa,Quận Bình Tân
2400000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,10.0,Phường 9,Quận 3
2890000000.0,3,3,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Phường 12,Quận Tân Bình
3860000000.0,3,4,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,30.0,Phường 5,Quận Gò Vấp
2250000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,25.0,Phường 13,Quận 4
1580000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,38.0,Phường 16,Quận 8
10200000000.0,3,3,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,76.0,Phường Tân Quy,Quận 7
6200000000.0,3,2,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,30.0,Phường 8,Quận Tân Bình
4300000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,131.02,Xã Đông Thạnh,Huyện Hóc Môn
3290000000.0,2,2,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,36.0,Phường Tân Thới Hiệp,Quận 12
6650000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,75.0,Phường Tân Thới Nhất,Quận 12
1680000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,22.0,Xã Phú Xuân,Huyện Nhà Bè
3980000000.0,2,2,2.0,Nhà phố liền kề,Hoàn thiện cơ bản,36.0,Phường Tân Quý,Quận Tân Phú
11000000000.0,4,5,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,71.0,Phường 14,Quận Gò Vấp
5960000000.0,3,4,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.0,Phường 5,Quận 8
7500000000.0,4,3,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,29.0,Phường 1,Quận 5
7500000000.0,4,3,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,29.0,Phường 1,Quận 5
13500000000.0,4,4,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,100.0,Phường 3,Quận 8
3150000000.0,3,3,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,24.01,Phường 1,Quận 8
850000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,90.04,Xã Bình Chánh,Huyện Bình Chánh
4550000000.0,2,2,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,40.0,Phường 3,Quận 8
2650000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,30.0,Phường 1,Quận 8
7000000000.0,4,3,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,36.0,Phường 10,Quận 8
5600000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,60.0,Phường Thới An,Quận 12
1050000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Xã Thới Tam Thôn,Huyện Hóc Môn
4850000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Phường 2,Quận 8
2550000000.0,3,4,2.0,Nhà phố liền kề,Nội thất đầy đủ,54.6,Phường 7,Quận Phú Nhuận
5800000000.0,4,3,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.7,Phường 4,Quận 8
5500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,47.0,Phường Tân Phú,Quận 7
5000000000.0,4,4,4.0,Nhà phố liền kề,Nội thất đầy đủ,50.0,Phường 4,Quận 8
2350000000.0,1,1,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,79.99,Xã Đa Phước,Huyện Bình Chánh
10800000000.0,6,3,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,64.0,Phường Tân Quý,Quận Tân Phú
7600000000.0,3,3,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,56.0,Phường 6,Quận 8
8000000000.0,4,3,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,70.0,Phường 5,Quận 8
950000000.0,2,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Xã Tân Quý Tây,Huyện Bình Chánh
7000000000.0,6,4,4.0,Nhà phố liền kề,Nội thất cao cấp,93.0,Phường 6,Quận 8
5200000000.0,5,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,105.01,Phường Tân Thới Hiệp,Quận 12
6280000000.0,5,4,3.0,Nhà phố liền kề,Hoàn thiện cơ bản,50.0,Phường 2,Quận 8
6000000000.0,5,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,69.0,Phường 2,Quận 8
6000000000.0,3,0,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,40.0,Phường 3,Quận 8
6000000000.0,5,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,69.0,Phường 2,Quận 8
6000000000.0,3,0,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,40.0,Phường 3,Quận 8
5750000000.0,4,0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.5,Phường 11,Quận Bình Thạnh
7200000000.0,4,5,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,58.0,Phường Phú Thuận,Quận 7
1900000000.0,2,2,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,24.0,Phường Tân Thới Hiệp,Quận 12
2750000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Phường 4,Quận 8
3050000000.0,4,5,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Phường 15,Quận Phú Nhuận
7600000000.0,5,6,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường Hiệp Tân,Quận Tân Phú
3450000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,100.0,Phường Đông Hưng Thuận,Quận 12
5800000000.0,5,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,47.0,Phường 2,Quận 8
7600000000.0,5,6,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường Hiệp Tân,Quận Tân Phú
3450000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,100.0,Phường Đông Hưng Thuận,Quận 12
5800000000.0,5,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,47.0,Phường 2,Quận 8
1250000000.0,3,3,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,100.0,Xã Hưng Long,Huyện Bình Chánh
5700000000.0,3,4,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường Võ Thị Sáu,Quận 3
4019999999.9999995,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,38.0,Phường 4,Quận 3
6190000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,62.0,Phường 12,Quận Gò Vấp
2500000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.0,Xã Phước Kiển,Huyện Nhà Bè
4000000000.0,4,4,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,101.01,Xã Tân Hiệp,Huyện Hóc Môn
2450000000.0,3,2,0.0,"Nhà ngõ, hẻm",Bàn giao thô,42.0,Phường Bình Trị Đông A,Quận Bình Tân
7350000000.0,4,4,3.0,Nhà phố liền kề,Hoàn thiện cơ bản,64.0,Phường 15,Quận Tân Bình
13300000000.0,4,2,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,36.0,Phường 3,Quận 5
4200000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,95.0,Phường An Phú Đông,Quận 12
2750000000.0,3,3,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.0,Phường 6,Quận Bình Thạnh
7800000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,56.0,Phường 26,Quận Bình Thạnh
4950000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,35.0,Phường 7,Quận Bình Thạnh
1900000000.0,3,3,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,24.0,Phường 15,Quận Phú Nhuận
3200000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,66.4,Phường Tân Chánh Hiệp,Quận 12
2300000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.0,Phường Thạnh Lộc,Quận 12
5600000000.0,4,4,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.3,Phường Phú Mỹ,Quận 7
4790000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,67.0,Phường Tân Kiểng,Quận 7
7500000000.0,2,0,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,105.0,Phường 16,Quận Gò Vấp
3250000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,32.0,Phường 11,Quận Bình Thạnh
1850000000.0,2,2,2.0,"Nhà ngõ, hẻm",Bàn giao thô,31.0,Phường Bình Trưng Tây (Quận 2 cũ),Thành phố Thủ Đức
2150000000.0,2,2,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.5,Phường 7,Quận Bình Thạnh
1230000000.0,3,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Thị trấn Tân Túc,Huyện Bình Chánh
1850000000.0,2,2,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,11.5,Phường 8,Quận 4
680000000.0,2,2,0.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,85.0,Xã Bình Chánh,Huyện Bình Chánh
1090000000.0,2,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường 3,Quận 8
5490000000.0,4,0,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,82.0,Phường Thới An,Quận 12
3900000000.0,3,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,48.0,Xã Thới Tam Thôn,Huyện Hóc Môn
6700000000.0,3,5,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,48.0,Phường An Lạc,Quận Bình Tân
2200000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
1590000000.0,2,0,1.0,"Nhà ngõ, hẻm",Bàn giao thô,33.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
5500000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,46.6,Phường Tân Phú,Quận 7
12500000000.0,3,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Phường 6,Quận Bình Thạnh
5500000000.0,2,1,0.0,Nhà phố liền kề,Hoàn thiện cơ bản,80.0,Phường Phú Trung,Quận Tân Phú
3190000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Phường Tân Chánh Hiệp,Quận 12
9500000000.0,6,6,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,100.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
2500000000.0,2,2,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,16.0,Phường 24,Quận Bình Thạnh
3950000000.0,5,5,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,35.0,Phường 24,Quận Bình Thạnh
4300000000.0,2,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,36.0,Phường Tây Thạnh,Quận Tân Phú
1450000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.0,Xã Vĩnh Lộc B,Huyện Bình Chánh
10800000000.0,3,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,88.0,Phường Thảo Điền (Quận 2 cũ),Thành phố Thủ Đức
10800000000.0,3,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,88.0,Phường Thảo Điền (Quận 2 cũ),Thành phố Thủ Đức
2100000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,54.0,Xã Vĩnh Lộc A,Huyện Bình Chánh
1850000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,55.99,Xã Vĩnh Lộc B,Huyện Bình Chánh
1400000000.0,2,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,47.99,Xã Vĩnh Lộc A,Huyện Bình Chánh
1680000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Xã Vĩnh Lộc B,Huyện Bình Chánh
6300000000.0,5,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,40.0,Phường 3,Quận 8
1000000000.0,3,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,85.03,Xã An Phú Tây,Huyện Bình Chánh
3500000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,105.01,Xã Xuân Thới Đông,Huyện Hóc Môn
8000000000.0,4,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Phường 6,Quận Gò Vấp
12800000000.0,8,6,5.0,Nhà biệt thự,Hoàn thiện cơ bản,117.4,Phường 11,Quận Gò Vấp
12700000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,72.6,Phường 11,Quận 6
1390000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,75.01,Xã Vĩnh Lộc B,Huyện Bình Chánh
12700000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,72.6,Phường 11,Quận 6
1390000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,75.01,Xã Vĩnh Lộc B,Huyện Bình Chánh
2960000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường Linh Trung (Quận Thủ Đức cũ),Thành phố Thủ Đức
4500000000.0,4,3,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,52.0,Phường Trường Thạnh (Quận 9 cũ),Thành phố Thủ Đức
6800000000.0,4,5,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,38.0,Phường 3,Quận 5
4500000000.0,3,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,110.0,Phường Tân Thới Nhất,Quận 12
8390000000.000001,3,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,72.0,Phường 11,Quận Bình Thạnh
3850000000.0,3,3,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,36.0,Phường 3,Quận 8
3380000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,51.0,Phường Hiệp Thành,Quận 12
3460000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,44.0,Phường Thạnh Xuân,Quận 12
4150000000.0000005,3,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,46.0,Phường 5,Quận Gò Vấp
4000000000.0,1,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,64.0,Phường Bình Hưng Hoà B,Quận Bình Tân
8500000000.0,4,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,37.0,Phường 7,Quận Bình Thạnh
5900000000.0,4,3,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường 1,Quận 5
4590000000.0,4,3,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Phường Tân Định,Quận 1
3250000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,43.0,Phường 12,Quận 3
3150000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường 26,Quận Bình Thạnh
4490000000.0,4,0,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,57.0,Phường Tân Thới Hiệp,Quận 12
5000000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,74.2,Phường Tân Thành,Quận Tân Phú
11900000000.0,3,3,4.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,70.3,Phường 12,Quận Bình Thạnh
10490000000.0,4,5,0.0,Nhà biệt thự,Nội thất cao cấp,98.0,Phường Tân Chánh Hiệp,Quận 12
4150000000.0000005,4,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,64.0,Phường Tân Chánh Hiệp,Quận 12
2200000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.0,Phường Thạnh Lộc,Quận 12
3630000000.0,4,5,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Phường 3,Quận 3
7300000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,57.0,Phường 5,Quận Tân Bình
6000000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.0,Phường 6,Quận 6
5480000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.5,Phường Thạnh Mỹ Lợi (Quận 2 cũ),Thành phố Thủ Đức
3360000000.0,5,6,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Phường 4,Quận Phú Nhuận
990000000.0,3,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,110.0,Xã An Phú Tây,Huyện Bình Chánh
9550000000.0,10,6,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,55.0,Phường 11,Quận Tân Bình
9900000000.0,5,5,5.0,"Nhà ngõ, hẻm",Bàn giao thô,56.4,Phường 24,Quận Bình Thạnh
5500000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,81.6,Phường Bình Hưng Hoà A,Quận Bình Tân
4200000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,53.0,Phường 16,Quận Gò Vấp
4900000000.0,4,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,35.0,Phường 11,Quận Bình Thạnh
3200000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Phường 12,Quận Tân Bình
1290000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,25.0,Phường Tân Phong,Quận 7
7800000000.0,4,4,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,80.0,Phường Tân Hưng Thuận,Quận 12
910000000.0,3,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,63.99,Phường 5,Quận 8
3680000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường Hiệp Thành,Quận 12
