price,address,price_m2,rooms,toilets,direction,property_status,balconydirection,property_legal_document,apartment_type,furnishing_sell,size,apartment_feature
"1,37 tỷ","- 24,04 triệu/m²","24,04 triệu/m²",2 phòng,2 phòng,Tây Bắc,Chưa bàn giao,Đông Nam,Hợp đồng mua bán,Chung cư,,,
"2,25 tỷ","Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","38,79 triệu/m²",2 phòng,1 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,Hoàn thiện cơ bản,,
"2,09 tỷ","- 27,87 triệu/m²","27,87 triệu/m²",3 phòng,2 phòng,Tây Nam,Đã bàn giao,Đông Bắc,Hợp đồng mua bán,Chung cư,,,
"7,20 tỷ","Võ Trường Toản, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",100 triệu/m²,2 phòng,2 phòng,,Đã bàn giao,,Đang chờ sổ,Chung cư,Nội thất đầy đủ,72 m²,
"3,38 tỷ","- 64,90 triệu/m²","64,90 triệu/m²",1 phòng,1 phòng,Đông Bắc,Đã bàn giao,Tây Nam,,Officetel,,,
"3,50 tỷ","số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","36,08 triệu/m²",3 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,Nội thất đầy đủ,97 m²,
"1,37 tỷ","Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","24,04 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng đặt cọc,Chung cư,,57 m²,
"1,41 tỷ","- 24,74 triệu/m²","24,74 triệu/m²",2 phòng,2 phòng,Tây Bắc,Chưa bàn giao,Đông Nam,Hợp đồng mua bán,Chung cư,,,
"1,40 tỷ","Đường Xa lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","29,79 triệu/m²",2 phòng,,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,47 m²,
9 tỷ,"Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","91,84 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất cao cấp,98 m²,
"4,50 tỷ","Đường Nguyễn Hữu Thọ, Nhà Bè, Hồ Chí Minh, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",60 triệu/m²,2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,75 m²,
"3,90 tỷ","Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","55,71 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,,
"3,60 tỷ","Đường Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","39,13 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,,
"7,50 tỷ","Lô 5, An Phú, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","57,25 triệu/m²",3 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Hoàn thiện cơ bản,131 m²,
"2,75 tỷ","Đường Số 19, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","37,67 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,,73 m²,
"1,85 tỷ","Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","32,12 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,57.6 m²,
"14,30 tỷ","Khu phố 3, An Phú, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","114,40 triệu/m²",3 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất cao cấp,125 m²,
"2,30 tỷ","Đường Cây Keo, Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","31,08 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,74 m²,
"1,76 tỷ","- 35,20 triệu/m²","35,20 triệu/m²",2 phòng,1 phòng,Tây Bắc,Đã bàn giao,Đông Nam,Sổ hồng riêng,Chung cư,,,
"1,88 tỷ","D7, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","32,98 triệu/m²",2 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Hoàn thiện cơ bản,57 m²,
"2,75 tỷ","Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","39,86 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,69 m²,Căn góc
"2,59 tỷ","Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",35 triệu/m²,2 phòng,2 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,74 m²,
"12,50 tỷ","Số 628, Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","71,84 triệu/m²",4 phòng,4 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Hoàn thiện cơ bản,174 m²,
"2,60 tỷ",- 40 triệu/m²,40 triệu/m²,3 phòng,2 phòng,Nam,Đã bàn giao,Bắc,Sổ hồng riêng,Chung cư,,,
"1,92 tỷ","Ba Vân, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","38,40 triệu/m²",2 phòng,1 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,Hoàn thiện cơ bản,50 m²,
"1,80 tỷ","Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",180 triệu/m²,2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,Hoàn thiện cơ bản,10 m²,
"26,50 tỷ","Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","123,26 triệu/m²",3 phòng,3 phòng,,Đã bàn giao,Tây Nam,Sổ hồng riêng,Penthouse,Nội thất đầy đủ,,
"1,68 tỷ","Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh","32,31 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,Nội thất đầy đủ,52 m²,
"2,15 tỷ","Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","35,25 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,61 m²,
"1,89 tỷ","- 35,66 triệu/m²","35,66 triệu/m²",2 phòng,1 phòng,Tây Bắc,Đã bàn giao,Đông Nam,,,,,
"1,35 tỷ","Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","24,11 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng đặt cọc,Chung cư,,,
"3,10 tỷ","- 43,30 triệu/m²","43,30 triệu/m²",2 phòng,2 phòng,Nam,Đã bàn giao,Đông Bắc,Sổ hồng riêng,Chung cư,,,
1 tỷ,"18/1, Nguyễn Thị Sóc, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh",20 triệu/m²,2 phòng,,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,50 m²,
"4,90 tỷ","Long Thạnh Mỹ, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","61,27 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,,80 m²,
"4,90 tỷ","Long Thạnh Mỹ, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","61,27 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,,80 m²,
"3,60 tỷ","Đường Nguyễn Văn Linh, Phường Tân Thuận Tây,  Quận 7, Hồ Chí Minh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","52,94 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,68 m²,
"2,75 tỷ","DC13, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","33,54 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,82 m²,
"3,90 tỷ","15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","32,23 triệu/m²",3 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,Nội thất cao cấp,,
"12,50 tỷ","Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","92,59 triệu/m²",3 phòng,,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất cao cấp,135 m²,Căn góc
"2,60 tỷ","Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",40 triệu/m²,2 phòng,1 phòng,,Chưa bàn giao,,Hợp đồng đặt cọc,Chung cư,Hoàn thiện cơ bản,65 m²,
"1,37 tỷ","- 24,04 triệu/m²","24,04 triệu/m²",2 phòng,2 phòng,Tây Bắc,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,Hoàn thiện cơ bản,,
"1,80 tỷ","Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","24,66 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,73 m²,
"1,62 tỷ","Đường Hoàng Việt, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh","64,80 triệu/m²",3 phòng,3 phòng,,Chưa bàn giao,,Sổ hồng riêng,"Căn hộ dịch vụ, mini",Nội thất đầy đủ,25 m²,
"1,70 tỷ",Cập nhật 2 ngày trước,"29,31 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,,Chung cư,,58 m²,
"4,37 tỷ","Lương Định Của, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","57,53 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Đang chờ sổ,Chung cư,Hoàn thiện cơ bản,76 m²,
"2,80 tỷ","Khu số 15A1, Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","41,79 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,67 m²,
"2,38 tỷ","Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",45 triệu/m²,1 phòng,,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,53 m²,
"1,75 tỷ","- 40,70 triệu/m²","40,70 triệu/m²",1 phòng,1 phòng,Bắc,Đã bàn giao,Nam,,,,,
"2,10 tỷ","Số 8, Số 8 Đường Gò Dưa, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","30,43 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,69 m²,
"1,22 tỷ","Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",45 triệu/m²,1 phòng,,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,27 m²,
"4,25 tỷ","6, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","65,38 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,,65 m²,
"2,38 tỷ","Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",45 triệu/m²,1 phòng,,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,53 m²,
"5,25 tỷ","Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","53,03 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,99 m²,
"2,90 tỷ",Khu số 15A1 Đường Nguyễn Hữu Thọ,"35,28 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,,Căn góc
"5,60 tỷ","Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","52,83 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,106 m²,
"2,40 tỷ","Số 102, Bình Thọ, Phường Bình Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","45,28 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,53 m²,
"2,48 tỷ","Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",45 triệu/m²,1 phòng,,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,55 m²,
2 tỷ,"Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","30,77 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,65 m²,
"1,40 tỷ","13E, Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",28 triệu/m²,2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,,50 m²,
"1,50 tỷ","13E, Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","27,27 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,,55 m²,
"15,50 tỷ","- 70,68 triệu/m²","70,68 triệu/m²",3 phòng,3 phòng,Bắc,Đã bàn giao,Nam,1,Penthouse,,,
"1,30 tỷ","Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",130 triệu/m²,2 phòng,2 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,Hoàn thiện cơ bản,10 m²,
350 triệu,"Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",35 triệu/m²,1 phòng,1 phòng,,Chưa bàn giao,,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",Hoàn thiện cơ bản,10 m²,
"2,15 tỷ","Đường Lý Thường Kiệt, Phường 7, Quận 11, Tp Hồ Chí Minh",43 triệu/m²,1 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,,
"2,39 tỷ","Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh","51,35 triệu/m²",2 phòng,1 phòng,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,Nội thất cao cấp,,
"2,70 tỷ","195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","36,49 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,74 m²,Căn góc
"1,80 tỷ","Số 8, Số 8 Đường Gò Dưa, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","31,03 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Hoàn thiện cơ bản,58 m²,
"2,05 tỷ","118, Tân Hương, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh","23,84 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,Hoàn thiện cơ bản,86 m²,
"3,80 tỷ","Số 383, Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","43,18 triệu/m²",3 phòng,2 phòng,,Đã bàn giao,,Hợp đồng đặt cọc,Chung cư,,88 m²,
4 tỷ,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","58,82 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,68 m²,
4 tỷ,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","58,82 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,68 m²,
"1,95 tỷ","Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",30 triệu/m²,2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,65 m²,Căn góc
"2,22 tỷ","Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","41,89 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,53 m²,
"1,77 tỷ","102, Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","30,52 triệu/m²",2 phòng,,,Chưa bàn giao,,Hợp đồng mua bán,Chung cư,,58 m²,
"1,40 tỷ","Đường Nguyễn Văn Khối, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh","25,45 triệu/m²",2 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,,
3 tỷ,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","61,22 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,49 m²,
"2,25 tỷ","Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","42,45 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,53 m²,
"1,35 tỷ","Đường Quốc lộ 1, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh","19,29 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,,70 m²,
"2,55 tỷ","Số 102, Bình Thọ, Phường Bình Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","52,04 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,Đông Nam,,Chung cư,,,
"2,40 tỷ","Đường 18, Kha Vạn Cân, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","32,88 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Hoàn thiện cơ bản,73 m²,
"1,07 tỷ","Đường Bàu Cát, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","34,52 triệu/m²",2 phòng,1 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,,31 m²,
"2,50 tỷ","295, Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",50 triệu/m²,1 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,50 m²,
"1,70 tỷ","- 32,69 triệu/m²","32,69 triệu/m²",2 phòng,1 phòng,Đông Nam,Đã bàn giao,Tây Bắc,,Chung cư,,,
"3,90 tỷ","Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","45,35 triệu/m²",3 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,86 m²,
"2,30 tỷ","Thủ Thiêm, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","25,84 triệu/m²",3 phòng,2 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,,,
"1,40 tỷ","Bàu Cát 6, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","37,84 triệu/m²",2 phòng,1 phòng,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,,37 m²,
"1,45 tỷ","Đường Bàu Cát 6, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","34,52 triệu/m²",2 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,,
"8,20 tỷ","334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","79,61 triệu/m²",3 phòng,2 phòng,,Chưa bàn giao,,Đang chờ sổ,Chung cư,,103 m²,
"4,70 tỷ","Lê Hiến Mai, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","82,46 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,57 m²,
"1,80 tỷ","KĐT Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","47,37 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,38 m²,
"1,95 tỷ","Hẻm 219 Đường số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",30 triệu/m²,2 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Hoàn thiện cơ bản,65 m²,
"1,88 tỷ","Đường số 6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","34,81 triệu/m²",2 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,54 m²,
"6,50 tỷ","Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","90,28 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,,
"2,15 tỷ","Đường CC5, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","42,16 triệu/m²",2 phòng,1 phòng,,Chưa bàn giao,Đông Bắc,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,,
550 triệu,"Đường DD5, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh","11,70 triệu/m²",1 phòng,,,Đã bàn giao,,Đang chờ sổ,Chung cư,,47 m²,
"1,75 tỷ","Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","26,92 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Đang chờ sổ,Chung cư,,65 m²,Căn góc
"1,99 tỷ","148, Đường Thống Nhất, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","28,43 triệu/m²",4 phòng,,,Chưa bàn giao,,Sổ hồng riêng,Chung cư,,70 m²,
"2,35 tỷ","- 37,30 triệu/m²","37,30 triệu/m²",2 phòng,1 phòng,Đông,Đã bàn giao,Tây,,,,,
"3,35 tỷ","N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","53,17 triệu/m²",2 phòng,1 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,Hoàn thiện cơ bản,63 m²,
"3,95 tỷ","số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","40,31 triệu/m²",3 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Duplex,Hoàn thiện cơ bản,98 m²,
"1,50 tỷ",- 25 triệu/m²,25 triệu/m²,2 phòng,2 phòng,Tây Bắc,Chưa bàn giao,Đông Nam,Hợp đồng mua bán,Chung cư,,,
2 tỷ,"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","52,63 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,,Hợp đồng mua bán,Officetel,,38 m²,
"1,70 tỷ","Xa Lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","24,29 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,70 m²,
680 triệu,"68, Vĩnh Lộc A, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh","17,89 triệu/m²",1 phòng,1 phòng,,Đã bàn giao,,Đang chờ sổ,Chung cư,,38 m²,
300 triệu,"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,76 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,Đông Nam,Sổ hồng riêng,Chung cư,Nội thất đầy đủ,,
850 triệu,"- 22,97 triệu/m²","22,97 triệu/m²",1 phòng,1 phòng,Đông Bắc,Đã bàn giao,Đông Bắc,,,,,
"1,55 tỷ",- 31 triệu/m²,31 triệu/m²,2 phòng,1 phòng,Bắc,Đã bàn giao,,Sổ hồng riêng,Chung cư,Hoàn thiện cơ bản,,
"3,60 tỷ","Lô A1, Tân Hưng, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","52,17 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Đang chờ sổ,Chung cư,,69 m²,
"3,60 tỷ","Đường Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh","52,94 triệu/m²",2 phòng,1 phòng,,Đã bàn giao,,Đang chờ sổ,Chung cư,,68 m²,
"3,60 tỷ","265-197, Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","51,43 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,Hoàn thiện cơ bản,70 m²,
"3,60 tỷ","265-197, Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","51,43 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,Hoàn thiện cơ bản,70 m²,
"3,15 tỷ","Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh","42,57 triệu/m²",2 phòng,2 phòng,,Chưa bàn giao,,Đang chờ sổ,Chung cư,Nội thất cao cấp,74 m²,
"1,55 tỷ","Đường Trương Đình Hội, Phường 16, Quận 8, Tp Hồ Chí Minh","21,53 triệu/m²",2 phòng,,,Đã bàn giao,Tây,Hợp đồng mua bán,Chung cư,Nội thất đầy đủ,72 m²,
"1,75 tỷ","Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",35 triệu/m²,1 phòng,1 phòng,,Đã bàn giao,,Sổ hồng riêng,Chung cư,,50 m²,
"3,80 tỷ","Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","54,29 triệu/m²",2 phòng,2 phòng,,Đã bàn giao,,Hợp đồng mua bán,Chung cư,,70 m²,
